instrument,note,midi,pp_source,mf_source,ff_source,gpr_p,gpr_mp,gpr_f,linear_mp_estimate,quadratic_mp_estimate,gpr_mp_std,mp_minus_p,mf_minus_mp,outside_pp_mf_interval,finite,negative,warnings,model,mp_coordinate
cello,A#5,82.0,7.358502,8.5362,7.520315,8.062487300068224,8.284353156058584,8.14719832510571,7.947350999999999,8.447423906249998,0.31622876210876333,0.22186585599036057,0.251846843941415,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,A2,45.0,42.644833,48.499903,64.624187,44.498086972939184,46.08744064967504,56.131955188078685,45.572368,46.07339668750001,1.2585922185846172,1.589353676735854,2.412462350324965,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,A3,57.0,26.191951,30.92539,38.257905,28.2818413182017,29.53103623092517,34.51211610089751,28.558670499999998,29.498366875000002,0.45685498126474056,1.2491949127234712,1.3943537690748293,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,A4,69.0,24.226556,24.103264,18.158724,24.77637144779739,24.632329592167395,21.52059601377727,24.16491,24.679828999999998,0.6111927256440814,-0.14404185562999672,-0.5290655921673952,True,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,A5,81.0,10.925793,9.76158,11.684549,10.159518313954692,9.911187172524485,10.56232541135572,10.3436865,9.7632099375,0.40974850729275364,-0.24833114143020651,-0.14960717252448497,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,B2,47.0,42.672957,58.515681,52.2415,52.240002308579825,56.13152478211109,57.52488672751077,50.594319,56.62845984375,2.062651391010046,3.8915224735312677,2.3841562178889077,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,B3,59.0,31.442666,32.081912,28.055217,32.20218172132551,32.27274252220017,30.425987749300234,31.762289000000003,32.359532468750004,0.48434084355715284,0.07056080087465944,-0.19083052220016583,True,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,B4,71.0,18.451023,19.099653,16.195283,19.08680612086729,19.171083768438027,17.897378941243197,18.775337999999998,19.27058925,0.4096990263178244,0.08427764757073675,-0.07143076843802731,True,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,B5,83.0,6.36754,7.200545,6.453896,6.6689991293242965,6.668999141606352,6.668999175445746,6.7840425,7.140386312499999,0.1825058671159181,1.2282055372736522e-08,0.5315458583936481,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,C#2,37.0,55.096953,50.842621,47.408278,52.96645277707844,51.941141601961974,49.09552295365533,52.969787,51.829330031249995,0.28969877923346216,-1.0253111751164639,-1.0985206019619724,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,C#3,49.0,32.995011,38.212609,35.968299,36.21687850467775,37.44733554572472,37.796806280746445,35.603809999999996,37.607763375000005,0.6952180143904371,1.230457041046968,0.765273454275281,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,C#4,61.0,28.979309,28.769633,22.74247,29.480883410272266,29.315443229509736,26.162167280296963,28.874471,29.367441406250002,0.6009483366769082,-0.16544018076253053,-0.5458102295097369,True,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,C#5,73.0,11.866304,14.890799,13.08251,13.74137685288242,14.444645746496585,14.402118149184036,13.3785515,14.587748750000001,0.5091235086460826,0.7032688936141653,0.4461532535034145,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,C2,36.0,85.211722,94.121938,94.363449,90.37951444483586,92.5237861401264,95.12562883392127,89.66683,92.70707509375,0.7876490051716117,2.1442716952905414,1.598151859873596,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,C3,48.0,50.88049,53.816033,38.924197,54.1835957875626,54.66167108091383,47.63683000012556,52.3482615,54.753464031250004,1.6834167566186422,0.4780752933512247,-0.8456380809138295,True,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,C4,60.0,30.832175,24.268547,26.56787,27.033630120720165,25.3459610630758,24.733395425103154,27.550361000000002,25.07855234375,0.9947399996052108,-1.6876690576443636,-1.0774140630757998,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,C5,72.0,14.056379,14.224319,13.389095,13.984591331670414,13.93815153382962,13.794334211392671,14.140349,14.276380624999998,0.18825644745369594,-0.04643979784079377,0.28616746617037947,True,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,C6,84.0,5.157752,5.576198,5.262571,5.325922286862897,5.32592229639228,5.32592232258224,5.366975,5.540218343749999,0.18246713668353295,9.529382616335624e-09,0.2502757036077199,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,D#2,39.0,59.007753,60.545674,67.478555,59.297273229375136,59.75017269576081,63.664641725739315,59.7767135,59.65541625,0.594790514042593,0.4528994663856736,0.7955013042391883,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,D#3,51.0,39.886908,45.68589,37.494232,44.06162627132556,45.365345475116044,42.75890536641205,42.786399,45.547767,1.2654203284076864,1.303719203790486,0.3205445248839567,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,D#4,63.0,21.193923,18.701271,20.009407,19.714621964141177,19.12387332550595,19.09306320855677,19.947597000000002,18.968110124999995,0.4581717061836157,-0.5907486386352261,-0.42260232550595234,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,D#5,75.0,13.025811,13.102937,11.628465,13.10367946446719,13.035155925244506,12.398960001345914,13.064374,13.2291178125,0.2705406687156272,-0.06852353922268328,0.06778107475549433,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,D2,38.0,55.891434,76.641317,58.979722,69.31628857544682,74.3507047541757,71.05921095668542,66.2663755,75.0549223125,3.6473967643975196,5.0344161787288755,2.290612245824306,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,D3,50.0,34.827484,56.423952,42.829798,48.05705962233057,53.48192734904955,52.66126639261291,45.625718,54.3239558125,3.534925939237483,5.424867726718979,2.942024650950451,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,D4,62.0,32.472012,29.683975,24.524551,31.33047905927756,30.55822374882182,27.230806472370844,31.077993499999998,30.60330178125,0.3824103564340989,-0.7722553104557406,-0.8742487488218202,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,D5,74.0,14.885888,15.567181,10.468696,15.809240962951051,15.878910575335809,13.381363515595922,15.2265345,15.9387119375,0.6207305471706251,0.06966961238475733,-0.3117295753358089,True,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,E2,40.0,52.652053,59.756817,67.298153,56.13821254158503,57.941455794119676,63.55768421865693,56.204435000000004,57.939697374999994,0.3543206531240473,1.8032432525346493,1.815361205880322,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,E3,52.0,40.165556,46.724359,43.840521,44.228665941165254,45.78306525627418,46.185689649043745,43.4449575,45.96990584375,0.8551885389320901,1.554399315108924,0.9412937437258222,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,E4,64.0,26.752416,23.632525,23.48939,25.036325119908923,24.296757733212754,23.348632870724316,25.1924705,24.133426875,0.3920228558130542,-0.7395673866961694,-0.6642327332127529,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,E5,76.0,11.857755,16.521954,11.463454,14.95477850550554,16.071934408400395,14.729693888634271,14.1898545,16.26740728125,0.9879837786340206,1.1171559028948543,0.4500195915996059,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,F#2,42.0,36.934954,40.087178,58.803479,36.99802609755435,37.89904910131134,48.86375003395795,38.511066,37.839989781250004,1.9135581485482356,0.9010230037569897,2.1881288986886602,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,F#3,54.0,30.614076,36.223706,34.862301,33.96766896877721,35.3073917299482,36.223522804669535,33.418891,35.47483303125,0.6642025869913443,1.3397227611709894,0.9163142700517994,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,F#4,66.0,22.374843,21.349686,21.845358,21.89242882265326,21.87378012019147,21.81785469123799,21.8622645,21.46339753125,0.1850568166471429,-0.01864870246179251,-0.5240941201914708,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,F#5,78.0,11.020324,11.319224,8.531904,11.439896153194173,11.4389260341241,10.109444044053488,11.169774,11.533832125000002,0.3908458741081933,-0.0009701190700734941,-0.1197020341240993,True,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,F2,41.0,51.923068,60.157379,65.750277,56.18882436233663,58.226128860231434,63.26308032571875,56.040223499999996,58.34643371875,0.43366067034723166,2.0373044978948016,1.931250139768565,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,F3,53.0,34.678492,37.176906,45.011641,35.42202562424221,36.11837918116413,40.81346782889441,35.927699000000004,36.05202240625,0.6381276899892943,0.6963535569219204,1.0585268188358725,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,F4,65.0,21.179177,23.451573,23.023424,22.49131903078279,22.99440882595765,23.445153206783562,22.315375,23.13665009375,0.34914385859457714,0.5030897951748585,0.4571641740423509,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,F5,77.0,9.650069,10.959162,10.71602,10.332552209803042,10.568242157717519,10.869023550410743,10.3046155,10.77741078125,0.2670653127353629,0.2356899479144765,0.39091984228248045,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,G#2,44.0,42.424188,50.351052,41.781194,47.83705285051414,49.673254138811515,47.485446896387806,46.38762,49.915903687500006,1.4892002068406909,1.8362012882973744,0.6777978611884876,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,G#3,56.0,23.870021,22.51414,31.231981,22.36756570112006,22.051147293794887,26.381912664896547,23.192080500000003,21.9086988125,1.183122130846058,-0.31641840732517323,0.4629927062051138,True,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,G#4,68.0,18.691884,21.259118,17.431502,20.541129749745384,21.100824285987567,19.857520885859337,19.975501,21.216826687500003,0.6266347948278529,0.5596945362421835,0.15829371401243364,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,G#5,80.0,9.134798,10.507846,9.123474,10.006100191419273,10.282584149091472,10.000094913503604,9.821322,10.423092125,0.3544237562135909,0.27648395767219824,0.22526185090852913,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,G2,43.0,27.60166,33.290125,67.28835,27.54691461569057,29.130492479842403,50.142264716122774,30.4458925,29.213968750000003,4.301669507957535,1.583577864151831,4.159632520157601,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,G3,55.0,29.709319,30.094833,36.268506,29.400813839429457,29.553690173694388,32.849660463438816,29.902076,29.455814593750002,0.6572539812858921,0.1528763342649313,0.5411428263056131,True,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,G4,67.0,21.699611,21.163073,17.128173,21.77440491747453,21.55513479754637,19.370266499370054,21.431342,21.625178937500003,0.42332244273534075,-0.21927011992816148,-0.3920617975463685,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
cello,G5,79.0,12.291407,12.544536,9.737352,12.685445226099445,12.67249437195339,11.326929241630717,12.4179715,12.768158093750001,0.38694980139456436,-0.012950854146055235,-0.12795837195338855,True,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,A#1,34.0,40.561869,55.597516,60.707733,48.669130600433135,52.43193780248324,59.37006933637747,48.0796925,52.7691133125,1.0814829954298426,3.762807202050105,3.1655781975167585,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,A#2,46.0,34.316669,42.10368,38.07556,39.16901517960206,41.03092491140001,41.20481254130273,38.210174499999994,41.26459578125,1.0761383441380052,1.8619097317979438,1.0727550885999904,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,A#3,58.0,26.561281,25.060635,26.55611,25.628411467713644,25.30856828877868,25.625742404445155,25.810958,25.154910156250004,0.3823753705722141,-0.3198431789349634,-0.24793328877867893,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,A#4,70.0,14.887534,12.217823,15.484825,13.17056262807078,12.49696049781434,13.496695711725033,13.552678499999999,12.32868390625,0.7112014275722892,-0.6736021302564392,-0.2791374978143413,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,A1,33.0,45.241833,52.909195,59.800076,49.08422037354051,51.00299891723349,56.48371191289593,49.075514,51.06514959375,0.3706385272906967,1.91877854369298,1.906196082766506,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,A2,45.0,37.954012,55.435454,30.765658,50.053719579534935,54.32316011398657,45.839427669001594,46.694733,55.016772062499996,4.452875666281195,4.269440534451633,1.1122938860134326,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,A3,57.0,21.771446,23.363639,23.288357,22.615492793086297,22.926133262741022,23.381298067775862,22.567542500000002,23.12191653125,0.27759288715328934,0.31064046965472514,0.43750573725897723,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,A4,69.0,14.938533,9.375939,16.478785,11.521186041622263,9.9375866941614,12.422510179639023,12.157236000000001,9.579202500000003,1.8341441977901822,-1.5835993474608632,-0.5616476941613993,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,B1,35.0,50.526032,53.54672,56.366389,52.04531435855778,52.786952995277154,54.96424106013353,52.036376000000004,52.81039353124999,0.2558800777316355,0.7416386367193724,0.7597670047228462,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,B2,47.0,34.433284,49.124752,60.587924,41.83021709585805,45.54855960574187,55.424067976373514,41.779018,45.754537750000004,0.7305363295475532,3.7183425098838185,3.576192394258129,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,B3,59.0,33.218245,29.622159,30.46437,31.136249323331967,30.265345113326486,29.701541144691845,31.420202000000003,30.10509015625,0.5064786052992825,-0.8709042100054809,-0.643186113326486,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,B4,71.0,11.511656,6.621719,13.028944,8.547452419293693,7.123219026748539,9.448343494627853,9.0666875,6.7850943125,1.7653366939073982,-1.4242333925451538,-0.5015000267485394,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,C#2,37.0,37.226914,35.329676,42.092935,35.57923373076064,35.14293543141648,38.16054507430153,36.278295,34.99206390625,0.9281343747630558,-0.4362982993441591,0.18674056858351662,True,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,C#3,49.0,45.548412,37.696838,55.571074,39.794035981257345,37.70794377701017,45.39751837869857,41.622625,37.2479368125,3.135600932839572,-2.086092204247173,-0.011105777010172346,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,C#4,61.0,27.733857,26.875424,30.132005,26.995656269631933,26.8305464112266,28.24508214166793,27.304640499999998,26.704249687499996,0.47947016194016473,-0.16510985840533365,0.044877588773399424,True,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,C2,36.0,42.869054,39.524911,58.083162,39.42178351017371,38.58243702842831,47.82395669831843,41.196982500000004,38.30759731250001,2.6261601600612234,-0.8393464817454017,0.9424739715716939,True,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,C3,48.0,37.307357,49.952933,42.849937,45.161042034222255,48.23769845331674,48.231328793839985,43.630145,48.642967625,1.8345376212334827,3.0766564190944834,1.7152345466832628,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,C4,60.0,29.667227,28.97921,38.02027,28.49469574767637,28.366672237358312,32.98658401461558,29.3232185,28.23911328125,1.1034583646026164,-0.1280235103180587,0.6125377626416864,True,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,C5,72.0,11.479589,6.146346,11.26156,8.408214539066805,6.861103338889336,8.27882810463136,8.812967500000001,6.500113906250002,1.6283236406264485,-1.5471112001774685,-0.7147573388893358,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,D#2,39.0,34.858534,38.938187,41.851193,36.94268995288241,37.924297655799904,40.48288452570427,36.898360499999995,38.02764690625,0.30478946035753396,0.9816077029174934,1.013889344200095,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,D#3,51.0,38.368971,38.853647,43.166477,38.30315537404183,38.484574943180796,40.77755477264957,38.611309000000006,38.373588562500004,0.4567917721602818,0.18141956913896706,0.3690720568192063,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,D#4,63.0,23.600421,16.53794,27.454664,19.02060832594137,17.04795475315593,21.24367410341402,20.0691805,16.618009781250002,2.4436230866834605,-1.9726535727854397,-0.5100147531559323,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,D2,38.0,37.378471,34.144331,39.381996,35.12089813437412,34.334707207907314,36.18392202244886,35.761401,34.15863428125,0.899839479644157,-0.7861909264668085,-0.19037620790731324,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,D3,50.0,36.256618,40.592667,51.709786,37.73046318183714,38.906434420984674,45.840970625156714,38.424642500000004,38.8729294375,0.8345341961558235,1.175971239147536,1.686232579015325,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,D4,62.0,28.615411,23.674782,27.498803,25.57437422123644,24.316230575976498,24.97185670306747,26.1450965,24.0882533125,0.9735446051993696,-1.258143645259942,-0.6414485759764972,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,E1,28.0,62.851741,68.146968,89.556281,63.90537118579608,65.37852714287892,78.08696478638291,65.4993545,65.3124656875,1.857021611587201,1.4731559570828452,2.768440857121078,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,E2,40.0,39.820352,44.904327,52.605099,42.09840307076029,43.433800889473005,48.65162246774549,42.362339500000004,43.38800853125,0.4410987123556969,1.335397818712714,1.4705261105269969,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,E3,52.0,35.775475,39.10624,38.795969,37.71372087169114,38.48382759565172,39.27489774063835,37.4408575,38.614895875,0.4089737699473971,0.7701067239605806,0.6224124043482817,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,E4,64.0,23.261444,18.548183,29.581959,19.82481989320776,18.547429945350128,23.40856023115332,20.904813500000003,18.250213531250004,2.033378392598398,-1.2773899478576318,0.0007530546498735191,True,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,F#1,30.0,52.403571,73.72935,67.243636,65.06621503877751,70.34059245386223,73.26359461741507,63.0664605,71.00523271875,2.6140306188921114,5.2743774150847145,3.388757546137768,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,F#2,42.0,31.415176,36.710454,41.643499,34.0579509719738,35.38319089668316,39.24757489696309,34.062815,35.42059384374999,0.32502378892522354,1.3252399247093578,1.327263103316838,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,F#3,54.0,26.634748,34.147334,30.522211,31.26198590190294,33.073958736629486,33.38608633873683,30.391041,33.31334771875,1.0374917364848373,1.8119728347265465,1.0733752633705151,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,F#4,66.0,22.610232,15.154271,29.745109,17.607631287102656,15.449711158618538,21.80786666892572,18.8822515,14.951373843750002,3.2931474626568886,-2.1579201284841183,-0.295440158618538,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,F1,29.0,68.342967,67.911881,89.668777,66.16702802786479,66.15541149186308,77.63143204826584,68.12742399999999,65.93952918749999,2.4734660713437235,-0.011616536001710642,1.7564695081369166,True,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,F2,41.0,32.057125,44.57688,41.662093,39.41489088067625,42.50714091462771,44.68809717930141,38.3170025,42.893929562500006,1.4648354585985766,3.0922500339514585,2.069739085372291,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,F3,53.0,31.497165,39.169219,39.803759,35.83531011884144,37.71196095075696,40.23746359419737,35.333192,37.9109724375,0.7021060878514294,1.8766508319155193,1.4572580492430376,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,F4,65.0,18.16792,17.528267,22.885256,17.361111847197606,17.237162342413534,19.895784757413438,17.848093499999997,17.1259950625,0.7075877016251554,-0.12394950478407196,0.291104657586466,True,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,G#1,32.0,33.78353,38.567668,48.585372,35.62622389045531,36.90772460665349,43.35114835866886,36.175599,36.8809866875,0.6880904338877267,1.281500716198181,1.6599433933465093,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,G#2,44.0,23.600827,25.804115,23.777648,25.050272434830507,25.530117400099652,25.143236949071202,24.702471,25.64983253125,0.4463587581588141,0.47984496526914455,0.27399759990034767,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,G#3,56.0,23.633009,24.234414,26.442099,23.90100831052421,24.140771350305844,25.31952563100091,23.9337115,23.933474,0.2831945035751531,0.23976303978163216,0.09364264969415714,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,G#4,68.0,16.930815,11.427322,21.465863,13.286186618625045,11.710957255969774,15.94273022975259,14.1790685,11.3461295625,2.271565794944835,-1.5752293626552714,-0.2836352559697737,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,G1,31.0,38.374667,66.292509,55.636976,54.76784582460588,61.85389637318542,64.64007970531253,52.333588,62.929302406249995,3.9101250444363758,7.086050548579543,4.4386126268145745,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,G2,43.0,29.382299,41.848498,38.446632,36.73317729865562,39.81897552726626,41.740119040462936,35.6153985,40.219579343750006,1.516814329443136,3.085798228610642,2.0295224727337384,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,G3,55.0,19.855789,30.854407,31.147623,25.996160931611115,28.758972537955323,32.19865676777394,25.355097999999998,29.1083839375,1.1090602083711179,2.762811606344208,2.0954344620446754,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
double_bass,G4,67.0,17.456604,12.457552,21.847957,14.084143596848826,12.680945094592362,16.62728436411674,14.957078,12.358303406250002,2.0062043014233395,-1.4031985022564637,-0.22339309459236212,False,True,False,[],GPR_Matern_nu1.5_alpha1e-1_n_restarts10,4.5
