instrument,family,note,midi,register_band,pp,mf,ff,gpr_pppp,gpr_ppp,gpr_p,gpr_mp,gpr_mf,gpr_f,gpr_fff,gpr_ffff,linear_anchor_pp_mf_mp,linear_local_p_mf_mp,quadratic_mp,pchip_mp,pchip_available,pchip_mp_extrapolation,gpr_std_p,gpr_std_mp,gpr_std_f,kernel,kernel_theta,log_marginal_likelihood,diagnostic_warnings,abs_gpr_minus_linear,rel_gpr_minus_linear,abs_gpr_minus_quadratic,rel_gpr_minus_quadratic,abs_gpr_minus_pchip,source_pp_le_mf_le_ff,source_pp_ge_mf_ge_ff,local_dynamic_shape,convex_hull_departure_pp_mf,convex_hull_departure_pp_ff,near_pp,near_mf,near_zero,negative_prediction,non_finite_prediction,large_gpr_linear_difference,large_gpr_quadratic_difference,high_relative_deviation_from_linear,high_predictive_uncertainty,classification,interpretation_note
cello,strings,F4,65.0,middle,23.812493,27.377078,25.174546,19.53168678579632,21.59801809844522,26.068239550526915,26.890542885389866,27.32164411069006,26.79338697227557,23.426919943027215,21.68177432542248,26.48593175,26.722658775263458,27.02659896875,27.1223683203125,True,False,0.7311606677597952,0.5637063115020398,0.7311606677596786,"19.3**2 * Matern(length_scale=12.1, nu=1.5)","[5.9215035653380905, 2.4972675547194396]",-10.118223378673907,[],0.40461113538986737,0.015276454655587768,0.13605608336013475,0.0050341548160555485,0.23182543492263363,False,False,between_pp_mf,False,False,False,False,False,False,False,False,False,False,False,OK,non-monotonic source anchors
cello,strings,F#4,66.0,middle,23.406723,25.293875,23.627172,20.943736289803503,22.184094588785324,24.62996290266602,25.031814658577414,25.20302824228,24.74504768275323,22.488551528581517,21.31470385965307,24.822087,24.96191895133301,25.155260906249996,25.1707612265625,True,False,0.47050969046683094,0.39978784985557164,0.4705096904669518,"18.3**2 * Matern(length_scale=17, nu=1.5)","[5.816330259121591, 2.83359584704015]",-9.270935461012835,[],0.20972765857741393,0.008449235496492053,0.12344624767258239,0.004907372979856922,0.1389465679850872,False,False,between_pp_mf,False,False,False,False,False,False,False,False,False,False,False,OK,non-monotonic source anchors
cello,strings,G4,67.0,middle,26.705474,27.900364,24.397454,24.222244280054618,25.508857644836343,27.731907777997964,27.94594646359725,27.834088440501738,26.5157553791016,22.35738222432372,20.440911191386196,27.6016415,27.816135888998982,28.04206025,27.87977759375,True,False,0.6074153268663307,0.48427194843560095,0.6074153268662371,"20.2**2 * Matern(length_scale=14.5, nu=1.5)","[6.007407869742246, 2.6752117845982486]",-9.87587138932695,[],0.34430496359724927,0.012474075630510935,0.09611378640274992,0.0034274866235176117,0.06616886984724957,False,False,equal_or_near_mf,True,True,False,True,False,False,False,False,False,False,False,REVIEW REQUIRED,mp outside pp–mf interval; mp outside pp–mf–ff hull; mp near mf anchor; non-monotonic source anchors
cello,strings,G#4,68.0,high,23.661194,26.39996,25.565962,20.58432163294809,22.099423755360224,25.29612206788021,25.918149735456808,26.312586102541047,26.289803274666127,24.735525886910864,23.80290073104362,25.7152685,25.848041033940106,26.050215124999998,26.184144125,True,False,0.4781272257553978,0.4043857463540352,0.4781272257553978,"19.4**2 * Matern(length_scale=17.4, nu=1.5)","[5.9282749592076485, 2.856759189126515]",-9.382946038778028,[],0.20288123545680747,0.007889524290084993,0.13206538954318958,0.005069646792146773,0.26599438954319155,False,False,between_pp_mf,False,False,False,False,False,False,False,False,False,False,False,OK,non-monotonic source anchors
cello,strings,A4,69.0,high,24.484158,24.394897,23.141183,25.08813380378183,24.851646612141078,24.33305216428645,24.190303672215638,24.039803280700728,23.7154068248433,23.036614053375175,22.702791818441785,24.41721225,24.363974582143225,24.52637971875,24.43228010340757,True,False,0.21742390952519625,0.20070097576401869,0.21742390952545768,"22.7**2 * Matern(length_scale=107, nu=1.5)","[6.242957424498709, 4.668283358539464]",-7.341936795741978,[],0.2269085777843607,0.009292976424217335,0.3360760465343624,0.01370263570849953,0.24197643119193302,False,True,equal_or_near_mf,True,False,False,True,False,False,False,False,False,False,False,REVIEW REQUIRED,mp outside pp–mf interval; mp near mf anchor
cello,strings,A#4,70.0,high,23.062029,22.203401,23.208422,22.82315503165796,22.823155513050732,22.82315645534844,22.82315668666308,22.823156916278613,22.823157370419274,22.82315825820252,22.823158691804174,22.418058,22.51327872767422,22.24334090625,22.253634164062497,True,False,0.1825687727983993,0.18256845184158374,0.18256877279808795,"22.8**2 * Matern(length_scale=1e+05, nu=1.5)","[6.255605399531985, 11.512925464970229]",-7.579282250005043,['The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 100000.0. Increasing the bound and calling fit again may find a better value.'],0.4050986866630808,0.01807019531589582,0.5798157804130781,0.026066937644702453,0.5695225226005824,False,False,between_pp_mf,False,False,False,False,False,False,False,False,False,False,False,OK,non-monotonic source anchors
cello,strings,B4,71.0,high,24.662608,24.188591,24.804567,24.550562213450373,24.55056275251121,24.55056380859487,24.550564068028855,24.55056432563124,24.550564835340975,24.55056583268127,24.550566320280904,24.30709525,24.369577404297434,24.20490840625,24.2148898984375,True,False,0.18256963298907494,0.18256926161333448,0.18256963298845222,"24.6**2 * Matern(length_scale=1e+05, nu=1.5)","[6.401512376225001, 11.512925464970229]",-5.744784859659612,['The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 100000.0. Increasing the bound and calling fit again may find a better value.'],0.24346881802885534,0.010016368287726824,0.3456556617788564,0.014280395363512468,0.33567416959135343,False,False,equal_or_near_pp,False,False,True,False,False,False,False,False,False,False,False,REVIEW REQUIRED,mp near pp anchor; non-monotonic source anchors
cello,strings,C5,72.0,high,19.519031,18.605971,18.344225,19.790299032867527,19.560596396591542,19.07102289453301,18.94472407952806,18.818670957606265,18.56975254647481,18.083342225944627,17.844983902374054,18.834236,18.838496947266506,18.773175312499998,18.747786218076083,True,False,0.21255256648785695,0.19480892134142952,0.21255256648799067,"19.2**2 * Matern(length_scale=124, nu=1.5)","[5.906299473231129, 4.817428817983484]",-6.279107215248182,[],0.11048807952806072,0.005866342522630635,0.17154876702806376,0.009137972888040902,0.19693786145197834,False,True,between_pp_mf,False,False,False,False,False,False,False,False,False,False,False,OK,within expected diagnostic envelope
cello,strings,C#5,73.0,high,17.603872,18.687587,16.895725,16.01390431001303,16.841952518179326,18.360161014516176,18.5583139731692,18.57504068611534,17.990867555102156,15.87066351256965,14.835527738742963,18.41665825,18.523874007258087,18.68624359375,18.6364520078125,True,False,0.4014811974050196,0.35808772696814634,0.40148119740498417,"13.5**2 * Matern(length_scale=16.2, nu=1.5)","[5.211319903860131, 2.7865814915362837]",-8.502267622643801,[],0.1416557231691975,0.00769171699046962,0.12792962058080093,0.006846192491228662,0.07813803464330249,False,False,equal_or_near_mf,False,False,False,True,False,False,False,False,False,False,False,REVIEW REQUIRED,mp near mf anchor; non-monotonic source anchors
cello,strings,D5,74.0,high,20.732172,20.250356,19.715251,21.012559092572516,20.827636437780445,20.437626210134926,20.336534648132186,20.23449085118373,20.028647157268008,19.61801656961782,19.415651568567036,20.37081,20.343991105067463,20.375805843749998,20.375609498470283,True,False,0.20995557477338592,0.1923150799700497,0.20995557477325055,"20.3**2 * Matern(length_scale=155, nu=1.5)","[6.023260429009461, 5.044258705129549]",-5.843978381859404,[],0.034275351867812276,0.0016825718696415251,0.03927119561781112,0.0019273444161648715,0.03907485033809621,False,True,equal_or_near_mf,False,False,False,True,False,False,False,False,False,False,False,REVIEW REQUIRED,mp near mf anchor
cello,strings,D#5,75.0,high,17.020979,18.006603,17.415438,17.479096904746008,17.479097646203638,17.479099113460524,17.47909947700297,17.479099839229498,17.479100559727556,17.47910198490834,17.47910268959621,17.760196999999998,17.74285105673026,17.90802096875,17.9357563671875,True,False,0.18256447902538875,0.18256429076955757,0.18256447902538875,"17.5**2 * Matern(length_scale=1e+05, nu=1.5)","[5.722119199539451, 11.512925464970229]",-6.825533416743122,['The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 100000.0. Increasing the bound and calling fit again may find a better value.'],0.2810975229970296,0.015827387669012323,0.4289214917470332,0.023951361934158623,0.4566568901845329,False,False,between_pp_mf,False,False,False,False,False,False,False,False,False,False,False,OK,non-monotonic source anchors
cello,strings,E5,76.0,high,18.499672,19.790989,15.964334,15.84304556866323,17.198770868174538,19.619597481557506,19.856559313162688,19.730215303348388,18.257592011806874,13.860673047696379,12.003952180054876,19.468159749999998,19.70529324077875,19.947969625,19.769703671875003,True,False,0.6754974090565565,0.5284951187053072,0.6754974090565775,"14**2 * Matern(length_scale=10.3, nu=1.5)","[5.2715934320237725, 2.3354106827889085]",-9.484350916057576,[],0.38839956316268953,0.01995050216098055,0.0914103118373113,0.004582436887348694,0.0868556412876842,False,False,equal_or_near_mf,True,True,False,True,False,False,False,False,False,False,False,REVIEW REQUIRED,mp outside pp–mf interval; mp outside pp–mf–ff hull; mp near mf anchor; non-monotonic source anchors
cello,strings,F5,77.0,high,16.721475,17.01077,16.93639,16.887569877124715,16.887570262606165,16.887571018408277,16.88757120419712,16.88757138871875,16.887571753957204,16.887572469203946,16.887572819209847,16.938446250000002,16.949170509204137,16.97254078125,16.9876519921875,True,False,0.18256375261145633,0.18256357688207245,0.182563752611612,"16.9**2 * Matern(length_scale=1e+05, nu=1.5)","[5.653267388013714, 11.512925464970229]",-4.555921459985842,['The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 100000.0. Increasing the bound and calling fit again may find a better value.'],0.05087504580288282,0.0030035249427250634,0.0849695770528811,0.005006296826621809,0.10008078799038245,False,False,equal_or_near_pp,False,False,True,True,False,False,False,False,False,False,False,REVIEW REQUIRED,mp near pp anchor; mp near mf anchor; non-monotonic source anchors
cello,strings,F#5,78.0,high,16.902298,17.924348,16.436373,15.532615695222075,16.25412622247132,17.58176190222091,17.76301730440098,17.79354144263266,17.340304431281535,15.611745914899995,14.746645131227764,17.6688355,17.753054951110457,17.904150343749997,17.8713899921875,True,False,0.36237577820402583,0.33414462441254067,0.362375778204065,"13.1**2 * Matern(length_scale=17.8, nu=1.5)","[5.142812402206432, 2.8810109505064663]",-8.226890881236336,[],0.09418180440097856,0.00533039115118699,0.14113303934901822,0.007882699633288385,0.10837268778652032,False,False,equal_or_near_mf,False,False,False,True,False,False,False,False,False,False,False,REVIEW REQUIRED,mp near mf anchor; non-monotonic source anchors
cello,strings,G5,79.0,high,15.204808,16.612415,16.843463,14.35396367712704,14.852767770928098,15.888684064961447,16.130753961945096,16.347701795878987,16.688064222174013,17.135963490976742,17.294856340490565,16.26051325,16.250549532480722,16.37081565625,16.43021373979798,True,False,0.23764058132285676,0.23064700632783378,0.23764058132285676,"14.3**2 * Matern(length_scale=44.5, nu=1.5)","[5.322002309625728, 3.795143763305497]",-7.047335473578299,[],0.12975928805490256,0.007980024127153708,0.24006169430490232,0.014664003269333273,0.2994597778528849,True,False,between_pp_mf,False,False,False,False,False,False,False,False,False,False,False,OK,within expected diagnostic envelope
cello,strings,G#5,80.0,high,15.708329,15.15652,14.667928,15.972257951225739,15.78703760932056,15.388852290593007,15.28455428746241,15.179174940544378,14.966812149306369,14.545073090087262,14.338440092113807,15.29447225,15.272686145296504,15.288545656250001,15.28827557182311,True,False,0.21081804706585106,0.19353626716478317,0.21081804706591847,"15.3**2 * Matern(length_scale=114, nu=1.5)","[5.457092332126915, 4.739048016732167]",-5.58687608200869,[],0.009917962537590697,0.0006484671308348476,0.003991368787591654,0.0002610692264218062,0.0037212843607008494,False,True,equal_or_near_mf,False,False,False,True,False,False,False,False,False,False,False,REVIEW REQUIRED,mp near mf anchor
cello,strings,A5,81.0,high,15.375056,14.799811,15.14316,15.103803603097948,15.103803301529082,15.103802684767926,15.103802527743486,15.103802369588458,15.10380204989012,15.103801396938039,15.103801063682347,14.94362225,14.951806842383963,14.857504062499999,14.841198874999998,True,False,0.18256103793479408,0.18256089736546338,0.1825610379346384,"15.1**2 * Matern(length_scale=1e+05, nu=1.5)","[5.430035066919786, 11.512925464970229]",-5.056249793078679,['The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 100000.0. Increasing the bound and calling fit again may find a better value.'],0.16018027774348553,0.01071897262014138,0.24629846524348764,0.01657737828691828,0.26260365274348807,False,False,between_pp_mf,False,False,False,False,False,False,False,False,False,False,False,OK,non-monotonic source anchors
cello,strings,A#5,82.0,high,14.568753,14.453939,13.841093,14.718991164268846,14.616833055446946,14.401528871497115,14.345527415152457,14.288757060127278,14.173369228607351,13.941233823235473,13.826360830917434,14.4826425,14.427733935748558,14.529333000000001,14.499075013127525,True,False,0.2036063645464224,0.18904629962750896,0.2036063645464922,"14.2**2 * Matern(length_scale=169, nu=1.5)","[5.311774443368155, 5.129454074699558]",-5.353904125037623,[],0.13711508484754376,0.009467546053666915,0.18380558484754417,0.012650655391238136,0.15354759797506823,False,True,equal_or_near_mf,True,False,False,True,False,False,False,False,False,False,False,REVIEW REQUIRED,mp outside pp–mf interval; mp near mf anchor
cello,strings,B5,83.0,high,12.775905,12.870832,13.373471,12.745849919542543,12.810314978764561,12.93993360812458,12.972389346674698,13.004798044261056,13.069264567011398,13.194595752150885,13.254802005409251,12.84710025,12.90538280406229,12.80887725,12.833542612217574,True,False,0.19708614461825055,0.18664433271436964,0.19708614461832263,"13**2 * Matern(length_scale=230, nu=1.5)","[5.13575677686592, 5.436557211012084]",-5.000304020380082,[],0.12528909667469712,0.009752324978914765,0.16351209667469746,0.012765529209415873,0.1388467344571236,True,False,equal_or_near_mf,True,False,False,True,False,False,False,False,False,False,False,REVIEW REQUIRED,mp outside pp–mf interval; mp near mf anchor
cello,strings,C6,84.0,high,12.848026,12.548691,13.470347,12.65861483726821,12.73162671836134,12.878696654723235,12.915735458787223,12.952921603124384,13.027559731792918,13.173531119221321,13.243504184677779,12.62352475,12.713693827361617,12.50905684375,12.553368109375,True,False,0.19860321229573882,0.18715397362139138,0.19860321229581038,"13**2 * Matern(length_scale=209, nu=1.5)","[5.134662082230677, 5.3437735399980175]",-6.142479061167104,[],0.29221070878722344,0.023148107566963297,0.40667861503722236,0.03251073363220141,0.3623673494122226,False,False,equal_or_near_pp,True,False,True,False,False,False,False,False,False,False,False,REVIEW REQUIRED,mp outside pp–mf interval; mp near pp anchor; non-monotonic source anchors
double_bass,strings,E1,28.0,low,45.692536,48.759456,51.32876,42.89515271983836,44.304490513559315,47.23600487905972,47.97031517077927,48.68875145197486,50.056207317800684,52.53502927833809,53.659485231244524,47.992726,47.99773043952986,48.0393775,48.04246660710753,True,False,0.2617801040049466,0.26019796879642243,0.2617801040049466,"52.9**2 * Matern(length_scale=79.7, nu=1.5)","[7.935479672086152, 4.378360426467155]",-8.896313092014026,[],0.022410829220724793,0.0004669630397890879,0.06906232922072775,0.001437619153593898,0.07215143632825516,True,False,between_pp_mf,False,False,False,False,False,False,False,False,False,False,False,OK,within expected diagnostic envelope
