instrument,note,midi,dynamic,run_number,global_seed_precondition,values_consumed_before_fit,evaluation_order,prediction,elapsed_s
flute,G5,79.0,ppp,919,1,0,canonical,4.3599833145326174,0.1460019999940414
flute,G5,79.0,ppp,920,42,0,canonical,4.3599833145326174,0.14382290000503417
flute,G5,79.0,ppp,921,999,0,canonical,4.3599833145326174,0.14472620000015013
flute,G5,79.0,ppp,922,0,1,canonical,4.3599833145326174,0.14584080000349786
flute,G5,79.0,ppp,923,0,100,canonical,4.3599833145326174,0.15018970001256093
flute,G5,79.0,ppp,924,0,10000,canonical,4.3599833145326174,0.14750500000081956
flute,G5,79.0,pp,925,0,0,canonical,6.541223522327145,0.1455887000047369
flute,G5,79.0,pp,926,1,0,canonical,6.541223522327145,0.14598929999920074
flute,G5,79.0,pp,927,42,0,canonical,6.541223522327145,0.14730250000138767
flute,G5,79.0,pp,928,999,0,canonical,6.541223522327145,0.1444880000053672
flute,G5,79.0,pp,929,0,1,canonical,6.541223522327145,0.1461008999904152
flute,G5,79.0,pp,930,0,100,canonical,6.541223522327145,0.14635710000584368
flute,G5,79.0,pp,931,0,10000,canonical,6.541223522327145,0.14614549999532755
flute,G5,79.0,p,932,0,0,canonical,9.400698152681343,0.1447863000066718
flute,G5,79.0,p,933,1,0,canonical,9.400698152681343,0.1464477999979863
flute,G5,79.0,p,934,42,0,canonical,9.400698152681343,0.14639880000322592
flute,G5,79.0,p,935,999,0,canonical,9.400698152681343,0.14602519999607466
flute,G5,79.0,p,936,0,1,canonical,9.400698152681343,0.14665700000477955
flute,G5,79.0,p,937,0,100,canonical,9.400698152681343,0.14757149999786634
flute,G5,79.0,p,938,0,10000,canonical,9.400698152681343,0.1454788999981247
flute,G5,79.0,mp,939,0,0,canonical,10.639330440562487,0.1473353000037605
flute,G5,79.0,mp,940,1,0,canonical,10.639330440562487,0.14728170000307728
flute,G5,79.0,mp,941,42,0,canonical,10.639330440562487,0.14702869999746326
flute,G5,79.0,mp,942,999,0,canonical,10.639330440562487,0.14582879999943543
flute,G5,79.0,mp,943,0,1,canonical,10.639330440562487,0.14451140000892337
flute,G5,79.0,mp,944,0,100,canonical,10.639330440562487,0.14584979999926873
flute,G5,79.0,mp,945,0,10000,canonical,10.639330440562487,0.14646600000560284
flute,G5,79.0,mf,946,0,0,canonical,11.412269161126229,0.146126000006916
flute,G5,79.0,mf,947,1,0,canonical,11.412269161126229,0.14497980001033284
flute,G5,79.0,mf,948,42,0,canonical,11.412269161126229,0.143526900006691
flute,G5,79.0,mf,949,999,0,canonical,11.412269161126229,0.14662630000384524
flute,G5,79.0,mf,950,0,1,canonical,11.412269161126229,0.14475959999253973
flute,G5,79.0,mf,951,0,100,canonical,11.412269161126229,0.14569550000305753
flute,G5,79.0,mf,952,0,10000,canonical,11.412269161126229,0.14595649999682792
flute,G5,79.0,f,953,0,0,canonical,11.112210600304962,0.14474269999482203
flute,G5,79.0,f,954,1,0,canonical,11.112210600304962,0.1453237999958219
flute,G5,79.0,f,955,42,0,canonical,11.112210600304962,0.14605509999091737
flute,G5,79.0,f,956,999,0,canonical,11.112210600304962,0.14540709998982493
flute,G5,79.0,f,957,0,1,canonical,11.112210600304962,0.14593630000308622
flute,G5,79.0,f,958,0,100,canonical,11.112210600304962,0.1445454999920912
flute,G5,79.0,f,959,0,10000,canonical,11.112210600304962,0.1463696999999229
flute,G5,79.0,ff,960,0,0,canonical,9.527476803519756,0.15405660000396892
flute,G5,79.0,ff,961,1,0,canonical,9.527476803519756,0.14769290000549518
flute,G5,79.0,ff,962,42,0,canonical,9.527476803519756,0.14648660000239033
flute,G5,79.0,ff,963,999,0,canonical,9.527476803519756,0.1450122999958694
flute,G5,79.0,ff,964,0,1,canonical,9.527476803519756,0.14578009999240749
flute,G5,79.0,ff,965,0,100,canonical,9.527476803519756,0.14691910000692587
flute,G5,79.0,ff,966,0,10000,canonical,9.527476803519756,0.14555169999948703
flute,G5,79.0,fff,967,0,0,canonical,7.824743229496187,0.14252779999515042
flute,G5,79.0,fff,968,1,0,canonical,7.824743229496187,0.1443919999874197
flute,G5,79.0,fff,969,42,0,canonical,7.824743229496187,0.14870210000663064
flute,G5,79.0,fff,970,999,0,canonical,7.824743229496187,0.14507600000069942
flute,G5,79.0,fff,971,0,1,canonical,7.824743229496187,0.1456601999962004
flute,G5,79.0,fff,972,0,100,canonical,7.824743229496187,0.14577709999866784
flute,G5,79.0,fff,973,0,10000,canonical,7.824743229496187,0.1429370999976527
flute,G5,79.0,ffff,974,0,0,canonical,6.2973739592601845,0.1429987000010442
flute,G5,79.0,ffff,975,1,0,canonical,6.2973739592601845,0.14400709999608807
flute,G5,79.0,ffff,976,42,0,canonical,6.2973739592601845,0.14161789999343455
flute,G5,79.0,ffff,977,999,0,canonical,6.2973739592601845,0.14360469998791814
flute,G5,79.0,ffff,978,0,1,canonical,6.2973739592601845,0.14447919999656733
flute,G5,79.0,ffff,979,0,100,canonical,6.2973739592601845,0.1470780000090599
flute,G5,79.0,ffff,980,0,10000,canonical,6.2973739592601845,0.14394569999421947
flute,D7,98.0,pppp,981,0,0,canonical,3.6294001968821195,0.10653109999839216
flute,D7,98.0,pppp,982,1,0,canonical,3.6294001968821195,0.10354079998796806
flute,D7,98.0,pppp,983,42,0,canonical,3.6294001968821195,0.10753510000358801
flute,D7,98.0,pppp,984,999,0,canonical,3.6294001968821195,0.10700510001333896
flute,D7,98.0,pppp,985,0,1,canonical,3.6294001968821195,0.10903749999124557
flute,D7,98.0,pppp,986,0,100,canonical,3.6294001968821195,0.10892330000933725
flute,D7,98.0,pppp,987,0,10000,canonical,3.6294001968821195,0.10601249999308493
flute,D7,98.0,ppp,988,0,0,canonical,3.629400202591386,0.10717519999889191
flute,D7,98.0,ppp,989,1,0,canonical,3.629400202591386,0.10718419999466278
flute,D7,98.0,ppp,990,42,0,canonical,3.629400202591386,0.10669460000644904
flute,D7,98.0,ppp,991,999,0,canonical,3.629400202591386,0.10677800000121351
flute,D7,98.0,ppp,992,0,1,canonical,3.629400202591386,0.1048717000085162
flute,D7,98.0,ppp,993,0,100,canonical,3.629400202591386,0.10425530000065919
flute,D7,98.0,ppp,994,0,10000,canonical,3.629400202591386,0.10440479998942465
flute,D7,98.0,pp,995,0,0,canonical,3.629400207211999,0.1056718999898294
flute,D7,98.0,pp,996,1,0,canonical,3.629400207211999,0.1051930999965407
flute,D7,98.0,pp,997,42,0,canonical,3.629400207211999,0.10462169999664184
flute,D7,98.0,pp,998,999,0,canonical,3.629400207211999,0.10616599999775644
flute,D7,98.0,pp,999,0,1,canonical,3.629400207211999,0.10568480000074487
flute,D7,98.0,pp,1000,0,100,canonical,3.629400207211999,0.10618229999090545
flute,D7,98.0,pp,1001,0,10000,canonical,3.629400207211999,0.10777290000987705
flute,D7,98.0,p,1002,0,0,canonical,3.629400210744045,0.10555200000817422
flute,D7,98.0,p,1003,1,0,canonical,3.629400210744045,0.10598619999655057
flute,D7,98.0,p,1004,42,0,canonical,3.629400210744045,0.10533729998860508
flute,D7,98.0,p,1005,999,0,canonical,3.629400210744045,0.10565949999727309
flute,D7,98.0,p,1006,0,1,canonical,3.629400210744045,0.10475459998997394
flute,D7,98.0,p,1007,0,100,canonical,3.629400210744045,0.10542849999910686
flute,D7,98.0,p,1008,0,10000,canonical,3.629400210744045,0.10604830000374932
flute,D7,98.0,mp,1009,0,0,canonical,3.6294002121019875,0.10524740000255406
flute,D7,98.0,mp,1010,1,0,canonical,3.6294002121019875,0.1082211000029929
flute,D7,98.0,mp,1011,42,0,canonical,3.6294002121019875,0.1211922000074992
flute,D7,98.0,mp,1012,999,0,canonical,3.6294002121019875,0.11018289999628905
flute,D7,98.0,mp,1013,0,1,canonical,3.6294002121019875,0.10661769998841919
flute,D7,98.0,mp,1014,0,100,canonical,3.6294002121019875,0.11243160000594798
flute,D7,98.0,mp,1015,0,10000,canonical,3.6294002121019875,0.10628290000022389
flute,D7,98.0,mf,1016,0,0,canonical,3.6294002131879775,0.10478449999936856
flute,D7,98.0,mf,1017,1,0,canonical,3.6294002131879775,0.10461369999393355
flute,D7,98.0,mf,1018,42,0,canonical,3.6294002131879775,0.10543590001179837
flute,D7,98.0,mf,1019,999,0,canonical,3.6294002131879775,0.10585180000634864
flute,D7,98.0,mf,1020,0,1,canonical,3.6294002131879775,0.10880620000534691
flute,D7,98.0,mf,1021,0,100,canonical,3.6294002131879775,0.10638279998966027
flute,D7,98.0,mf,1022,0,10000,canonical,3.6294002131879775,0.10542360000545159
flute,D7,98.0,f,1023,0,0,canonical,3.629400214544162,0.10533469999791123
flute,D7,98.0,f,1024,1,0,canonical,3.629400214544162,0.10376860000542365
flute,D7,98.0,f,1025,42,0,canonical,3.629400214544162,0.10495470000023488
flute,D7,98.0,f,1026,999,0,canonical,3.629400214544162,0.10473949999141041
flute,D7,98.0,f,1027,0,1,canonical,3.629400214544162,0.10223970000515692
flute,D7,98.0,f,1028,0,100,canonical,3.629400214544162,0.10408500001358334
flute,D7,98.0,f,1029,0,10000,canonical,3.629400214544162,0.10633260000031441
flute,D7,98.0,ff,1030,0,0,canonical,3.6294002148121685,0.10581920000549871
flute,D7,98.0,ff,1031,1,0,canonical,3.6294002148121685,0.10555020000902005
flute,D7,98.0,ff,1032,42,0,canonical,3.6294002148121685,0.10541389998979867
flute,D7,98.0,ff,1033,999,0,canonical,3.6294002148121685,0.10545719999936409
flute,D7,98.0,ff,1034,0,1,canonical,3.6294002148121685,0.10576330000185408
flute,D7,98.0,ff,1035,0,100,canonical,3.6294002148121685,0.10498879999795463
flute,D7,98.0,ff,1036,0,10000,canonical,3.6294002148121685,0.10492719999456313
flute,D7,98.0,fff,1037,0,0,canonical,3.6294002139914876,0.10446180000144523
flute,D7,98.0,fff,1038,1,0,canonical,3.6294002139914876,0.1046784999925876
flute,D7,98.0,fff,1039,42,0,canonical,3.6294002139914876,0.10571139999956358
flute,D7,98.0,fff,1040,999,0,canonical,3.6294002139914876,0.10873709998850245
flute,D7,98.0,fff,1041,0,1,canonical,3.6294002139914876,0.10305659999721684
flute,D7,98.0,fff,1042,0,100,canonical,3.6294002139914876,0.10426469999947585
flute,D7,98.0,fff,1043,0,10000,canonical,3.6294002139914876,0.1073917000030633
flute,D7,98.0,ffff,1044,0,0,canonical,3.6294002120820212,0.10606400000688154
flute,D7,98.0,ffff,1045,1,0,canonical,3.6294002120820212,0.10574549999728333
flute,D7,98.0,ffff,1046,42,0,canonical,3.6294002120820212,0.10608070000307634
flute,D7,98.0,ffff,1047,999,0,canonical,3.6294002120820212,0.1048369000054663
flute,D7,98.0,ffff,1048,0,1,canonical,3.6294002120820212,0.10385410000162665
flute,D7,98.0,ffff,1049,0,100,canonical,3.6294002120820212,0.10486880000098608
flute,D7,98.0,ffff,1050,0,10000,canonical,3.6294002120820212,0.10383449999790173
clarinet,D3,50.0,pppp,1051,0,0,canonical,-1.43845171155731,0.09617299999808893
clarinet,D3,50.0,pppp,1052,1,0,canonical,-1.43845171155731,0.09520019999763463
clarinet,D3,50.0,pppp,1053,42,0,canonical,-1.43845171155731,0.09756489998835605
clarinet,D3,50.0,pppp,1054,999,0,canonical,-1.43845171155731,0.09790029999567196
clarinet,D3,50.0,pppp,1055,0,1,canonical,-1.43845171155731,0.09753500000806525
clarinet,D3,50.0,pppp,1056,0,100,canonical,-1.43845171155731,0.09666189999552444
clarinet,D3,50.0,pppp,1057,0,10000,canonical,-1.43845171155731,0.09637519999523647
clarinet,D3,50.0,ppp,1058,0,0,canonical,3.4069299087174993,0.09756269998615608
clarinet,D3,50.0,ppp,1059,1,0,canonical,3.4069299087174993,0.09719369999947958
clarinet,D3,50.0,ppp,1060,42,0,canonical,3.4069299087174993,0.09493140000267886
clarinet,D3,50.0,ppp,1061,999,0,canonical,3.4069299087174993,0.09748910000780597
clarinet,D3,50.0,ppp,1062,0,1,canonical,3.4069299087174993,0.09803829999873415
clarinet,D3,50.0,ppp,1063,0,100,canonical,3.4069299087174993,0.09749420000298414
clarinet,D3,50.0,ppp,1064,0,10000,canonical,3.4069299087174993,0.09582449999288656
clarinet,D3,50.0,pp,1065,0,0,canonical,11.911788960395226,0.09669550000398885
clarinet,D3,50.0,pp,1066,1,0,canonical,11.911788960395226,0.09658019999915268
clarinet,D3,50.0,pp,1067,42,0,canonical,11.911788960395226,0.0985311999975238
clarinet,D3,50.0,pp,1068,999,0,canonical,11.911788960395226,0.09862710000015795
clarinet,D3,50.0,pp,1069,0,1,canonical,11.911788960395226,0.09702139999717474
clarinet,D3,50.0,pp,1070,0,100,canonical,11.911788960395226,0.09873870000592433
clarinet,D3,50.0,pp,1071,0,10000,canonical,11.911788960395226,0.09999909999896772
clarinet,D3,50.0,p,1072,0,0,canonical,24.54874053420901,0.09709290000319015
clarinet,D3,50.0,p,1073,1,0,canonical,24.54874053420901,0.095839600006002
clarinet,D3,50.0,p,1074,42,0,canonical,24.54874053420901,0.09887549999984913
clarinet,D3,50.0,p,1075,999,0,canonical,24.54874053420901,0.09689030000299681
clarinet,D3,50.0,p,1076,0,1,canonical,24.54874053420901,0.09572700000717305
clarinet,D3,50.0,p,1077,0,100,canonical,24.54874053420901,0.09718759999668691
clarinet,D3,50.0,p,1078,0,10000,canonical,24.54874053420901,0.09738490000017919
clarinet,D3,50.0,mp,1079,0,0,canonical,30.941531097989756,0.09663980000186712
clarinet,D3,50.0,mp,1080,1,0,canonical,30.941531097989756,0.09758840000722557
clarinet,D3,50.0,mp,1081,42,0,canonical,30.941531097989756,0.09739300000364892
clarinet,D3,50.0,mp,1082,999,0,canonical,30.941531097989756,0.0974694000033196
clarinet,D3,50.0,mp,1083,0,1,canonical,30.941531097989756,0.09755320000112988
clarinet,D3,50.0,mp,1084,0,100,canonical,30.941531097989756,0.09792170001310296
clarinet,D3,50.0,mp,1085,0,10000,canonical,30.941531097989756,0.09747059999790508
clarinet,D3,50.0,mf,1086,0,0,canonical,36.293409970703145,0.09823649999452755
clarinet,D3,50.0,mf,1087,1,0,canonical,36.293409970703145,0.09618159999081399
clarinet,D3,50.0,mf,1088,42,0,canonical,36.293409970703145,0.09818630000518169
clarinet,D3,50.0,mf,1089,999,0,canonical,36.293409970703145,0.09708389999286737
clarinet,D3,50.0,mf,1090,0,1,canonical,36.293409970703145,0.0986105000047246
clarinet,D3,50.0,mf,1091,0,100,canonical,36.293409970703145,0.09817569999722764
clarinet,D3,50.0,mf,1092,0,10000,canonical,36.293409970703145,0.09820430001127534
clarinet,D3,50.0,f,1093,0,0,canonical,42.067710921198135,0.09656059999542776
clarinet,D3,50.0,f,1094,1,0,canonical,42.067710921198135,0.0974737000069581
clarinet,D3,50.0,f,1095,42,0,canonical,42.067710921198135,0.09731830000237096
clarinet,D3,50.0,f,1096,999,0,canonical,42.067710921198135,0.0964718999894103
clarinet,D3,50.0,f,1097,0,1,canonical,42.067710921198135,0.09836610000638757
clarinet,D3,50.0,f,1098,0,100,canonical,42.067710921198135,0.09984710000571795
clarinet,D3,50.0,f,1099,0,10000,canonical,42.067710921198135,0.09841629999573343
clarinet,D3,50.0,ff,1100,0,0,canonical,42.86352300022541,0.09741490001033526
clarinet,D3,50.0,ff,1101,1,0,canonical,42.86352300022541,0.09761479998996947
clarinet,D3,50.0,ff,1102,42,0,canonical,42.86352300022541,0.09689890001027379
clarinet,D3,50.0,ff,1103,999,0,canonical,42.86352300022541,0.09774559999641497
clarinet,D3,50.0,ff,1104,0,1,canonical,42.86352300022541,0.09729350000270642
clarinet,D3,50.0,ff,1105,0,100,canonical,42.86352300022541,0.09701250000216532
clarinet,D3,50.0,ff,1106,0,10000,canonical,42.86352300022541,0.09609479999926407
clarinet,D3,50.0,fff,1107,0,0,canonical,40.417565084744716,0.09840509999776259
clarinet,D3,50.0,fff,1108,1,0,canonical,40.417565084744716,0.09582899999804795
clarinet,D3,50.0,fff,1109,42,0,canonical,40.417565084744716,0.09515449999889825
clarinet,D3,50.0,fff,1110,999,0,canonical,40.417565084744716,0.10509139999339823
clarinet,D3,50.0,fff,1111,0,1,canonical,40.417565084744716,0.10094849999586586
clarinet,D3,50.0,fff,1112,0,100,canonical,40.417565084744716,0.09783550001156982
clarinet,D3,50.0,fff,1113,0,10000,canonical,40.417565084744716,0.09683700000459794
clarinet,D3,50.0,ffff,1114,0,0,canonical,36.27711944703259,0.09584179999365006
clarinet,D3,50.0,ffff,1115,1,0,canonical,36.27711944703259,0.0977030000067316
clarinet,D3,50.0,ffff,1116,42,0,canonical,36.27711944703259,0.09658810000109952
clarinet,D3,50.0,ffff,1117,999,0,canonical,36.27711944703259,0.09669060001033358
clarinet,D3,50.0,ffff,1118,0,1,canonical,36.27711944703259,0.09668669999518897
clarinet,D3,50.0,ffff,1119,0,100,canonical,36.27711944703259,0.09739719999197405
clarinet,D3,50.0,ffff,1120,0,10000,canonical,36.27711944703259,0.0992065000027651
clarinet,C#5,73.0,pppp,1121,0,0,canonical,3.87380753118147,0.09829539999191184
clarinet,C#5,73.0,pppp,1122,1,0,canonical,3.87380753118147,0.09893000000738539
clarinet,C#5,73.0,pppp,1123,42,0,canonical,3.87380753118147,0.1001504999876488
clarinet,C#5,73.0,pppp,1124,999,0,canonical,3.87380753118147,0.09961700001440477
clarinet,C#5,73.0,pppp,1125,0,1,canonical,3.87380753118147,0.10335760000452865
clarinet,C#5,73.0,pppp,1126,0,100,canonical,3.87380753118147,0.09845489999861456
clarinet,C#5,73.0,pppp,1127,0,10000,canonical,3.87380753118147,0.09794089999923017
clarinet,C#5,73.0,ppp,1128,0,0,canonical,4.838097350645858,0.10034179998910986
clarinet,C#5,73.0,ppp,1129,1,0,canonical,4.838097350645858,0.10053110000444576
clarinet,C#5,73.0,ppp,1130,42,0,canonical,4.838097350645858,0.0989941000007093
clarinet,C#5,73.0,ppp,1131,999,0,canonical,4.838097350645858,0.09993920000852086
clarinet,C#5,73.0,ppp,1132,0,1,canonical,4.838097350645858,0.10254220000933856
clarinet,C#5,73.0,ppp,1133,0,100,canonical,4.838097350645858,0.09711859999515582
clarinet,C#5,73.0,ppp,1134,0,10000,canonical,4.838097350645858,0.09771170000021812
clarinet,C#5,73.0,pp,1135,0,0,canonical,5.948675389296261,0.09603979998792056
clarinet,C#5,73.0,pp,1136,1,0,canonical,5.948675389296261,0.09822090000670869
clarinet,C#5,73.0,pp,1137,42,0,canonical,5.948675389296261,0.09863920000498183
clarinet,C#5,73.0,pp,1138,999,0,canonical,5.948675389296261,0.09820890000264626
clarinet,C#5,73.0,pp,1139,0,1,canonical,5.948675389296261,0.09745630000543315
clarinet,C#5,73.0,pp,1140,0,100,canonical,5.948675389296261,0.10004659999685828
clarinet,C#5,73.0,pp,1141,0,10000,canonical,5.948675389296261,0.09877900000719819
clarinet,C#5,73.0,p,1142,0,0,canonical,7.213992334366889,0.09804899999289773
clarinet,C#5,73.0,p,1143,1,0,canonical,7.213992334366889,0.10029000000213273
clarinet,C#5,73.0,p,1144,42,0,canonical,7.213992334366889,0.0997479000070598
clarinet,C#5,73.0,p,1145,999,0,canonical,7.213992334366889,0.09718559999600984
clarinet,C#5,73.0,p,1146,0,1,canonical,7.213992334366889,0.0971408000041265
clarinet,C#5,73.0,p,1147,0,100,canonical,7.213992334366889,0.09817749999638181
clarinet,C#5,73.0,p,1148,0,10000,canonical,7.213992334366889,0.09888269999646582
clarinet,C#5,73.0,mp,1149,0,0,canonical,7.895472981094714,0.0987771999934921
clarinet,C#5,73.0,mp,1150,1,0,canonical,7.895472981094714,0.09735569999611471
clarinet,C#5,73.0,mp,1151,42,0,canonical,7.895472981094714,0.0985960999969393
clarinet,C#5,73.0,mp,1152,999,0,canonical,7.895472981094714,0.09866920000058599
clarinet,C#5,73.0,mp,1153,0,1,canonical,7.895472981094714,0.09783389999938663
clarinet,C#5,73.0,mp,1154,0,100,canonical,7.895472981094714,0.09650410000176635
clarinet,C#5,73.0,mp,1155,0,10000,canonical,7.895472981094714,0.0988027000130387
clarinet,C#5,73.0,mf,1156,0,0,canonical,8.602716780795095,0.09866039999178611
clarinet,C#5,73.0,mf,1157,1,0,canonical,8.602716780795095,0.09801089999382384
clarinet,C#5,73.0,mf,1158,42,0,canonical,8.602716780795095,0.09878839999146294
clarinet,C#5,73.0,mf,1159,999,0,canonical,8.602716780795095,0.09836299999733455
clarinet,C#5,73.0,mf,1160,0,1,canonical,8.602716780795095,0.09843100000580307
clarinet,C#5,73.0,mf,1161,0,100,canonical,8.602716780795095,0.09955309999349993
clarinet,C#5,73.0,mf,1162,0,10000,canonical,8.602716780795095,0.09880839999823365
clarinet,C#5,73.0,f,1163,0,0,canonical,10.048848412031415,0.09946729999501258
clarinet,C#5,73.0,f,1164,1,0,canonical,10.048848412031415,0.10099279999849387
clarinet,C#5,73.0,f,1165,42,0,canonical,10.048848412031415,0.09756070000003092
clarinet,C#5,73.0,f,1166,999,0,canonical,10.048848412031415,0.09736240000347607
clarinet,C#5,73.0,f,1167,0,1,canonical,10.048848412031415,0.09725770000659395
clarinet,C#5,73.0,f,1168,0,100,canonical,10.048848412031415,0.09732839999196585
clarinet,C#5,73.0,f,1169,0,10000,canonical,10.048848412031415,0.09773540000605863
clarinet,C#5,73.0,ff,1170,0,0,canonical,11.38379916948297,0.09815239999443293
clarinet,C#5,73.0,ff,1171,1,0,canonical,11.38379916948297,0.09782750000886153
clarinet,C#5,73.0,ff,1172,42,0,canonical,11.38379916948297,0.09782690000429284
clarinet,C#5,73.0,ff,1173,999,0,canonical,11.38379916948297,0.09957380000560079
clarinet,C#5,73.0,ff,1174,0,1,canonical,11.38379916948297,0.09853570000268519
clarinet,C#5,73.0,ff,1175,0,100,canonical,11.38379916948297,0.09994580000056885
clarinet,C#5,73.0,ff,1176,0,10000,canonical,11.38379916948297,0.0976960000116378
clarinet,C#5,73.0,fff,1177,0,0,canonical,12.451538481966448,0.09892720000061672
clarinet,C#5,73.0,fff,1178,1,0,canonical,12.451538481966448,0.09852989998762496
clarinet,C#5,73.0,fff,1179,42,0,canonical,12.451538481966448,0.09868270000151824
clarinet,C#5,73.0,fff,1180,999,0,canonical,12.451538481966448,0.0994178999972064
clarinet,C#5,73.0,fff,1181,0,1,canonical,12.451538481966448,0.098429000005126
clarinet,C#5,73.0,fff,1182,0,100,canonical,12.451538481966448,0.0998612000112189
clarinet,C#5,73.0,fff,1183,0,10000,canonical,12.451538481966448,0.09812850000162143
clarinet,C#5,73.0,ffff,1184,0,0,canonical,13.253930997198982,0.09667230000195559
clarinet,C#5,73.0,ffff,1185,1,0,canonical,13.253930997198982,0.09892349998699501
clarinet,C#5,73.0,ffff,1186,42,0,canonical,13.253930997198982,0.09718520000751596
clarinet,C#5,73.0,ffff,1187,999,0,canonical,13.253930997198982,0.10132580000208691
clarinet,C#5,73.0,ffff,1188,0,1,canonical,13.253930997198982,0.09678690000146162
clarinet,C#5,73.0,ffff,1189,0,100,canonical,13.253930997198982,0.09540279999782797
clarinet,C#5,73.0,ffff,1190,0,10000,canonical,13.253930997198982,0.09787219999998342
clarinet,C7,96.0,pppp,1191,0,0,canonical,2.031725940087419,0.1092279000004055
clarinet,C7,96.0,pppp,1192,1,0,canonical,2.031725940087419,0.10951609999756329
clarinet,C7,96.0,pppp,1193,42,0,canonical,2.031725940087419,0.10894079999707174
clarinet,C7,96.0,pppp,1194,999,0,canonical,2.031725940087419,0.11538360000122339
clarinet,C7,96.0,pppp,1195,0,1,canonical,2.031725940087419,0.11189260000537615
clarinet,C7,96.0,pppp,1196,0,100,canonical,2.031725940087419,0.10979170000064187
clarinet,C7,96.0,pppp,1197,0,10000,canonical,2.031725940087419,0.11043200000131037
clarinet,C7,96.0,ppp,1198,0,0,canonical,2.537599998236907,0.1110972999886144
clarinet,C7,96.0,ppp,1199,1,0,canonical,2.537599998236907,0.11169850001169834
clarinet,C7,96.0,ppp,1200,42,0,canonical,2.537599998236907,0.11118390000774525
clarinet,C7,96.0,ppp,1201,999,0,canonical,2.537599998236907,0.11073619998933282
clarinet,C7,96.0,ppp,1202,0,1,canonical,2.537599998236907,0.11159899999620393
clarinet,C7,96.0,ppp,1203,0,100,canonical,2.537599998236907,0.10945380000339355
clarinet,C7,96.0,ppp,1204,0,10000,canonical,2.537599998236907,0.1120917000080226
clarinet,C7,96.0,pp,1205,0,0,canonical,2.6614685875561457,0.11172529999748804
clarinet,C7,96.0,pp,1206,1,0,canonical,2.6614685875561457,0.10990029999811668
clarinet,C7,96.0,pp,1207,42,0,canonical,2.6614685875561457,0.11155270000745077
clarinet,C7,96.0,pp,1208,999,0,canonical,2.6614685875561457,0.11171289999037981
clarinet,C7,96.0,pp,1209,0,1,canonical,2.6614685875561457,0.11036659999808762
clarinet,C7,96.0,pp,1210,0,100,canonical,2.6614685875561457,0.11251700000138953
clarinet,C7,96.0,pp,1211,0,10000,canonical,2.6614685875561457,0.11053229999379255
clarinet,C7,96.0,p,1212,0,0,canonical,2.089211822947496,0.11208469999837689
clarinet,C7,96.0,p,1213,1,0,canonical,2.089211822947496,0.11118120000173803
clarinet,C7,96.0,p,1214,42,0,canonical,2.089211822947496,0.11022390000289306
clarinet,C7,96.0,p,1215,999,0,canonical,2.089211822947496,0.11131419999583159
clarinet,C7,96.0,p,1216,0,1,canonical,2.089211822947496,0.11342419999709819
clarinet,C7,96.0,p,1217,0,100,canonical,2.089211822947496,0.11123609999776818
clarinet,C7,96.0,p,1218,0,10000,canonical,2.089211822947496,0.11045590000867378
clarinet,C7,96.0,mp,1219,0,0,canonical,1.8921762782407336,0.10993179999059066
clarinet,C7,96.0,mp,1220,1,0,canonical,1.8921762782407336,0.111120799992932
clarinet,C7,96.0,mp,1221,42,0,canonical,1.8921762782407336,0.111458000013954
clarinet,C7,96.0,mp,1222,999,0,canonical,1.8921762782407336,0.11258859999361448
clarinet,C7,96.0,mp,1223,0,1,canonical,1.8921762782407336,0.11195210000732914
clarinet,C7,96.0,mp,1224,0,100,canonical,1.8921762782407336,0.11266509999404661
clarinet,C7,96.0,mp,1225,0,10000,canonical,1.8921762782407336,0.11168929999985266
clarinet,C7,96.0,mf,1226,0,0,canonical,2.0229178381190125,0.11165429999527987
clarinet,C7,96.0,mf,1227,1,0,canonical,2.0229178381190125,0.11062209999363404
clarinet,C7,96.0,mf,1228,42,0,canonical,2.0229178381190125,0.11002570000709966
clarinet,C7,96.0,mf,1229,999,0,canonical,2.0229178381190125,0.11065760000201408
clarinet,C7,96.0,mf,1230,0,1,canonical,2.0229178381190125,0.11189690000901464
clarinet,C7,96.0,mf,1231,0,100,canonical,2.0229178381190125,0.11114429999724962
clarinet,C7,96.0,mf,1232,0,10000,canonical,2.0229178381190125,0.10799459999543615
clarinet,C7,96.0,f,1233,0,0,canonical,3.507130910815615,0.1095297000138089
clarinet,C7,96.0,f,1234,1,0,canonical,3.507130910815615,0.1124442000000272
clarinet,C7,96.0,f,1235,42,0,canonical,3.507130910815615,0.11004509999474976
clarinet,C7,96.0,f,1236,999,0,canonical,3.507130910815615,0.10988689999794587
clarinet,C7,96.0,f,1237,0,1,canonical,3.507130910815615,0.10917970001173671
clarinet,C7,96.0,f,1238,0,100,canonical,3.507130910815615,0.1088515000010375
clarinet,C7,96.0,f,1239,0,10000,canonical,3.507130910815615,0.11123189999489114
clarinet,C7,96.0,ff,1240,0,0,canonical,5.033647093156264,0.10977880000427831
clarinet,C7,96.0,ff,1241,1,0,canonical,5.033647093156264,0.10825600000680424
clarinet,C7,96.0,ff,1242,42,0,canonical,5.033647093156264,0.11212520000117365
clarinet,C7,96.0,ff,1243,999,0,canonical,5.033647093156264,0.11038600000028964
clarinet,C7,96.0,ff,1244,0,1,canonical,5.033647093156264,0.11116280000715051
clarinet,C7,96.0,ff,1245,0,100,canonical,5.033647093156264,0.11114370000723284
