family,instrument,band_index,dynamic,energy_provenance,energy_w_bloom,energy_w_buildup,energy_w_decay,energy_w_residue,energy_w_shimmer,energy_w_strike,f_c_hz,f_centre_hz,f_hi_hz,f_lo_hz,fill_fraction,modes_per_band,notes,ref_distance_m,spl_db_decay,spl_db_strike,stroke,t_contact_provenance,t_contact_s
membrane,bassdrum_82cm,14,,mixed_primary_and_fill,,,3.0093601631672754e-29,,,0.0017015103879279713,,955.1007271246142,1020.9726620319176,893.4787706641346,0.5934959349593496,5.0,"measured-mode anchor active (Fletcher & Rossing 1998 Table 18.5): 6 modes, primary_source; fitted effective c = 67.036 m/s (derived); air-loading / two-head effects absorbed at low order only | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m",0.9144,-158.37152968061798,99.15207469159836,,,
membrane,bassdrum_82cm,15,,mixed_primary_and_fill,,,2.9094214874720327e-34,,,0.0010877890831057057,,1089.651288384257,1162.94977763112,1020.9726620319176,0.5934959349593496,114.2331966500838,"measured-mode anchor active (Fletcher & Rossing 1998 Table 18.5): 6 modes, primary_source; fitted effective c = 67.036 m/s (derived); air-loading / two-head effects absorbed at low order only | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m",0.9144,-208.5182049371685,97.20917560283513,,,
membrane,bassdrum_82cm,16,,mixed_primary_and_fill,,,5.315109905118349e-40,,,0.0006423864398944891,,1239.484201797112,1321.055402438827,1162.94977763112,0.5934959349593496,144.70207572818015,"measured-mode anchor active (Fletcher & Rossing 1998 Table 18.5): 6 modes, primary_source; fitted effective c = 67.036 m/s (derived); air-loading / two-head effects absorbed at low order only | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m",0.9144,-265.90114886466466,94.92169229164595,,,
membrane,bassdrum_82cm,17,,mixed_primary_and_fill,,,1.4579100362662167e-46,,,0.00034660463084449625,,1406.3359280729921,1497.1217247495472,1321.055402438827,0.5934959349593496,182.83183127418022,"measured-mode anchor active (Fletcher & Rossing 1998 Table 18.5): 6 modes, primary_source; fitted effective c = 67.036 m/s (derived); air-loading / two-head effects absorbed at low order only | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m",0.9144,-300.0,92.24207225149095,,,
membrane,bassdrum_82cm,18,,mixed_primary_and_fill,,,4.6215335818630815e-54,,,0.00016875068448003928,,1592.1401126215692,1693.1890682721116,1497.1217247495472,0.5934959349593496,230.50109530448802,"measured-mode anchor active (Fletcher & Rossing 1998 Table 18.5): 6 modes, primary_source; fitted effective c = 67.036 m/s (derived); air-loading / two-head effects absorbed at low order only | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m",0.9144,-300.0,89.11618407374469,,,
membrane,bassdrum_82cm,19,,mixed_primary_and_fill,,,1.2568647675120257e-62,,,7.309177180410307e-05,,1799.050003290016,1911.5295361791561,1693.1890682721116,0.5934959349593496,290.04401988844677,"measured-mode anchor active (Fletcher & Rossing 1998 Table 18.5): 6 modes, primary_source; fitted effective c = 67.036 m/s (derived); air-loading / two-head effects absorbed at low order only | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m",0.9144,-300.0,85.48241353962928,,,
membrane,bassdrum_82cm,20,,mixed_primary_and_fill,,,2.089167784327316e-72,,,2.771345006675682e-05,,2029.4634099536993,2154.6733411054515,1911.5295361791561,0.5934959349593496,364.36015556947495,"measured-mode anchor active (Fletcher & Rossing 1998 Table 18.5): 6 modes, primary_source; fitted effective c = 67.036 m/s (derived); air-loading / two-head effects absorbed at low order only | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m",0.9144,-300.0,81.27063459070506,,,
membrane,bassdrum_82cm,21,,mixed_primary_and_fill,,,1.4429163444650758e-83,,,9.03089808129088e-06,,2286.0504961747515,2425.4381262171387,2154.6733411054515,0.5934959349593496,457.0507693980724,"measured-mode anchor active (Fletcher & Rossing 1998 Table 18.5): 6 modes, primary_source; fitted effective c = 67.036 m/s (derived); air-loading / two-head effects absorbed at low order only | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m",0.9144,-300.0,76.4010380534973,,,
membrane,bassdrum_82cm,22,,mixed_primary_and_fill,,,2.6690632593118564e-96,,,2.476891575312143e-06,,2571.784725619831,2726.9616171356174,2425.4381262171387,0.5934959349593496,572.5879573754755,"measured-mode anchor active (Fletcher & Rossing 1998 Table 18.5): 6 modes, primary_source; fitted effective c = 67.036 m/s (derived); air-loading / two-head effects absorbed at low order only | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m",0.9144,-300.0,70.782798602778,,,
membrane,bassdrum_82cm,23,,mixed_primary_and_fill,,,8.021832847152262e-111,,,5.583196451968357e-07,,2889.9773222733784,3062.7379830990285,2726.9616171356174,0.5934959349593496,716.5244326509313,"measured-mode anchor active (Fletcher & Rossing 1998 Table 18.5): 6 modes, primary_source; fitted effective c = 67.036 m/s (derived); air-loading / two-head effects absorbed at low order only | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m",0.9144,-300.0,64.3125577363003,,,
membrane,bassdrum_82cm,24,,mixed_primary_and_fill,,,2.218132969262427e-127,,,1.0066926114327738e-07,,3244.3156440657726,3436.658328728339,3062.7379830990285,0.5934959349593496,895.7537639753408,"measured-mode anchor active (Fletcher & Rossing 1998 Table 18.5): 6 modes, primary_source; fitted effective c = 67.036 m/s (derived); air-loading / two-head effects absorbed at low order only | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m",0.9144,-300.0,56.872697454409355,,,
membrane,bassdrum_82cm,25,,mixed_primary_and_fill,,,2.954151366494273e-146,,,1.4078770177351025e-08,,3638.905914797386,3853.0557856320793,3436.658328728339,0.5934959349593496,1118.8331867235968,"measured-mode anchor active (Fletcher & Rossing 1998 Table 18.5): 6 modes, primary_source; fitted effective c = 67.036 m/s (derived); air-loading / two-head effects absorbed at low order only | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m",0.9144,-300.0,48.3293758384133,,,
membrane,bassdrum_82cm,26,,mixed_primary_and_fill,,,9.073538869510515e-168,,,1.4745391572156542e-09,,4078.320809686421,4316.755726388418,3853.0557856320793,0.5934959349593496,1396.3840204302107,"measured-mode anchor active (Fletcher & Rossing 1998 Table 18.5): 6 modes, primary_source; fitted effective c = 67.036 m/s (derived); air-loading / two-head effects absorbed at low order only | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m",0.9144,-300.0,38.53029174274139,,,
membrane,bassdrum_82cm,27,,mixed_primary_and_fill,,,2.7802337801472307e-192,,,1.1113254620940966e-10,,4567.652446074554,4833.131682803398,4316.755726388418,0.5934959349593496,1741.588337625885,"measured-mode anchor active (Fletcher & Rossing 1998 Table 18.5): 6 modes, primary_source; fitted effective c = 67.036 m/s (derived); air-loading / two-head effects absorbed at low order only | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m",0.9144,-300.0,27.302141290836886,,,
membrane,bassdrum_82cm,28,,mixed_primary_and_fill,,,3.275103073757812e-220,,,5.759695280338475e-12,,5112.571393434344,5408.167616447384,4833.131682803398,0.5934959349593496,2170.805006711109,"measured-mode anchor active (Fletcher & Rossing 1998 Table 18.5): 6 modes, primary_source; fitted effective c = 67.036 m/s (derived); air-loading / two-head effects absorbed at low order only | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m",0.9144,-300.0,14.447723717557675,,,
membrane,bassdrum_82cm,29,,mixed_primary_and_fill,,,5.011722798850663e-252,,,1.9493595958232387e-13,,5719.392386557584,6048.527263084527,5408.167616447384,0.5934959349593496,2704.3337848683846,"measured-mode anchor active (Fletcher & Rossing 1998 Table 18.5): 6 modes, primary_source; fitted effective c = 67.036 m/s (derived); air-loading / two-head effects absorbed at low order only | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m",0.9144,-300.0,-0.25735175456097303,,,
membrane,bassdrum_82cm,30,,mixed_primary_and_fill,,,2.8985382144174875e-288,,,4.0624295048494105e-15,,6395.147503469621,6761.631354584867,6048.527263084527,0.5934959349593496,3367.363023798275,"measured-mode anchor active (Fletcher & Rossing 1998 Table 18.5): 6 modes, primary_source; fitted effective c = 67.036 m/s (derived); air-loading / two-head effects absorbed at low order only | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m",0.9144,-300.0,-17.068412979404105,,,
membrane,bassdrum_82cm,31,,mixed_primary_and_fill,,,0.0,,,4.875602501559476e-17,,7147.667656109318,7555.743613196125,6761.631354584867,0.5934959349593496,4191.145091570036,"measured-mode anchor active (Fletcher & Rossing 1998 Table 18.5): 6 modes, primary_source; fitted effective c = 67.036 m/s (derived); air-loading / two-head effects absorbed at low order only | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m",0.9144,-300.0,-36.275988445001474,,,
membrane,bassdrum_82cm,32,,mixed_primary_and_fill,,,0.0,,,3.122923067191149e-19,,7985.673338139188,8440.066514709539,7555.743613196125,0.5934959349593496,5214.45420518628,"measured-mode anchor active (Fletcher & Rossing 1998 Table 18.5): 6 modes, primary_source; fitted effective c = 67.036 m/s (derived); air-loading / two-head effects absorbed at low order only | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m",0.9144,-300.0,-58.21065850127578,,,
membrane,bassdrum_82cm,33,,mixed_primary_and_fill,,,0.0,,,9.789705136516217e-22,,8918.87568152042,9424.847930259928,8440.066514709539,0.5934959349593496,6485.394503004547,"measured-mode anchor active (Fletcher & Rossing 1998 Table 18.5): 6 modes, primary_source; fitted effective c = 67.036 m/s (derived); air-loading / two-head effects absorbed at low order only | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m",0.9144,-300.0,-83.24857524542394,,,
membrane,bassdrum_82cm,34,,mixed_primary_and_fill,,,0.0,,,1.3609833561705924e-24,,9958.08899294587,10521.49988256573,9424.847930259928,0.5934959349593496,8063.642474596728,"measured-mode anchor active (Fletcher & Rossing 1998 Table 18.5): 6 modes, primary_source; fitted effective c = 67.036 m/s (derived); air-loading / two-head effects absorbed at low order only | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m",0.9144,-300.0,-111.81774321568292,,,
membrane,bassdrum_82cm,35,,mixed_primary_and_fill,,,0.0,,,4.781580321246638e-28,,11115.35607425443,11742.730792801776,10521.49988256573,0.5934959349593496,10023.22806525676,"measured-mode anchor active (Fletcher & Rossing 1998 Table 18.5): 6 modes, primary_source; fitted effective c = 67.036 m/s (derived); air-loading / two-head effects absorbed at low order only | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m",0.9144,-300.0,-146.36055680224877,,,
membrane,bassdrum_82cm,36,,mixed_primary_and_fill,,,0.0,,,0.0,,12404.08777909383,13102.692750631822,11742.730792801776,0.5934959349593496,12455.98382229811,"measured-mode anchor active (Fletcher & Rossing 1998 Table 18.5): 6 modes, primary_source; fitted effective c = 67.036 m/s (derived); air-loading / two-head effects absorbed at low order only | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m",0.9144,-300.0,-300.0,,,
membrane,bassdrum_82cm,37,,mixed_primary_and_fill,,,0.0,,,0.0,,13839.218423072582,14617.145514022386,13102.692750631822,0.5934959349593496,15475.822515142825,"measured-mode anchor active (Fletcher & Rossing 1998 Table 18.5): 6 modes, primary_source; fitted effective c = 67.036 m/s (derived); air-loading / two-head effects absorbed at low order only | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m",0.9144,-300.0,-300.0,,,
membrane,bassdrum_32in,0,,mixed_primary_and_fill,,,0.756121496458708,,,0.00912364101831458,,31.070005997851133,48.26726363532532,19.999999999999982,0.5934959349593496,0.0,effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m,0.9144,125.62964449485777,106.44541053351018,,,
membrane,bassdrum_32in,1,,mixed_primary_and_fill,,,0.1991023256623408,,,0.009485844640430771,,62.04115804080137,79.74567027716589,48.26726363532532,0.5934959349593496,1.0,effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m,0.9144,119.83449197236871,106.61448871779753,,,
membrane,bassdrum_32in,2,,mixed_primary_and_fill,,,0.038781032616172446,,,0.009721840828812145,,95.6807360113951,114.80000371009025,79.74567027716589,0.5934959349593496,1.0,effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m,0.9144,112.72992233083585,106.72121370593993,,,
membrane,bassdrum_32in,3,,mixed_primary_and_fill,,,0.0054047114035763195,,,0.009806130685058824,,132.8925478326256,153.83648692246896,114.80000371009025,0.5934959349593496,2.0,effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m,0.9144,104.17145373100972,106.75870541035408,,,
membrane,bassdrum_32in,4,,mixed_primary_and_fill,,,0.0005197873517316504,,,0.009717967031994002,,174.22138513818598,197.30748957342993,153.83648692246896,0.5934959349593496,2.0,effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m,0.9144,94.00198571668975,106.71948285693519,,,
membrane,bassdrum_32in,5,,mixed_primary_and_fill,,,3.3016424229791416e-05,,,0.009442231595661663,,220.18573768342424,245.71677022503872,197.30748957342993,0.5934959349593496,4.0,effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m,0.9144,82.03102900477364,106.5944751274403,,,
membrane,bassdrum_32in,6,,mixed_primary_and_fill,,,3.66839558288784e-05,,,0.2503152251898712,,271.33552007714667,299.62531408868983,245.71677022503872,0.5934959349593496,5.0,effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m,0.9144,82.48849026139645,120.82860130267251,,,
membrane,bassdrum_32in,7,,mixed_primary_and_fill,,,9.3396937965227e-07,,,0.25127078857839524,,328.2721301869142,359.65783393574134,299.62531408868983,0.5934959349593496,8.0,effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m,0.9144,66.54705502343003,120.8451486703187,,,
membrane,bassdrum_32in,8,,mixed_primary_and_fill,,,1.20796735538828e-08,,,0.2263225419200884,,391.6601411572962,426.51000950742576,359.65783393574134,0.5934959349593496,8.0,effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m,0.9144,47.66428062188422,120.39100676512717,,,
membrane,bassdrum_32in,9,,mixed_primary_and_fill,,,7.835085536653156e-11,,,0.19492601555669317,,462.2369334140603,500.9565493170786,426.51000950742576,0.5934959349593496,9.0,effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m,0.9144,25.784166063793798,119.74242669854625,,,
membrane,bassdrum_32in,10,,mixed_primary_and_fill,,,7.986740339501174e-15,,,0.005491255298953164,,540.822128965883,583.8601682679283,500.9565493170786,0.5934959349593496,11.0,effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m,0.9144,-14.132575705815269,104.24044499658449,,,
membrane,bassdrum_32in,11,,mixed_primary_and_fill,,,1.013182823302023e-17,,,0.004428311799405326,,628.3275372521083,676.1815851225036,583.8601682679283,0.5934959349593496,12.0,effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m,0.9144,-43.099393172040116,103.30611056450348,,,
membrane,bassdrum_32in,12,,mixed_primary_and_fill,,,4.754330971519092e-21,,,0.0034059423205621392,,725.7679631618286,778.9906556781491,676.1815851225036,0.5934959349593496,11.0,effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m,0.9144,-76.3853772395833,102.16610153235968,,,
membrane,bassdrum_32in,13,,mixed_primary_and_fill,,,7.198240808956318e-25,,,0.002482234638672331,,834.2731048009164,893.4787706641346,778.9906556781491,0.5934959349593496,8.0,effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m,0.9144,-114.58400764313062,100.79215696040615,,,
membrane,bassdrum_32in,14,,mixed_primary_and_fill,,,3.0093601631672754e-29,,,0.0017015103879279713,,955.1007271246142,1020.9726620319176,893.4787706641346,0.5934959349593496,6.0,effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m,0.9144,-158.37152968061798,99.15207469159836,,,
membrane,bassdrum_32in,15,,mixed_primary_and_fill,,,2.9094214874720327e-34,,,0.0010877890831057057,,1089.651288384257,1162.94977763112,1020.9726620319176,0.5934959349593496,112.29119832928201,effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m,0.9144,-208.5182049371685,97.20917560283513,,,
membrane,bassdrum_32in,16,,mixed_primary_and_fill,,,5.315109905118349e-40,,,0.0006423864398944891,,1239.484201797112,1321.055402438827,1162.94977763112,0.5934959349593496,142.24209740032643,effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m,0.9144,-265.90114886466466,94.92169229164595,,,
membrane,bassdrum_32in,17,,mixed_primary_and_fill,,,1.4579100362662167e-46,,,0.00034660463084449625,,1406.3359280729921,1497.1217247495472,1321.055402438827,0.5934959349593496,179.72363576065382,effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m,0.9144,-300.0,92.24207225149095,,,
membrane,bassdrum_32in,18,,mixed_primary_and_fill,,,4.6215335818630815e-54,,,0.00016875068448003928,,1592.1401126215692,1693.1890682721116,1497.1217247495472,0.5934959349593496,226.5825081236052,effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m,0.9144,-300.0,89.11618407374469,,,
membrane,bassdrum_32in,19,,mixed_primary_and_fill,,,1.2568647675120257e-62,,,7.309177180410307e-05,,1799.050003290016,1911.5295361791561,1693.1890682721116,0.5934959349593496,285.11318527907014,effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m,0.9144,-300.0,85.48241353962928,,,
membrane,bassdrum_32in,20,,mixed_primary_and_fill,,,2.089167784327316e-72,,,2.771345006675682e-05,,2029.4634099536993,2154.6733411054515,1911.5295361791561,0.5934959349593496,358.1659245487809,effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m,0.9144,-300.0,81.27063459070506,,,
membrane,bassdrum_32in,21,,mixed_primary_and_fill,,,1.4429163444650758e-83,,,9.03089808129088e-06,,2286.0504961747515,2425.4381262171387,2154.6733411054515,0.5934959349593496,449.2807703722107,effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m,0.9144,-300.0,76.4010380534973,,,
membrane,bassdrum_32in,22,,mixed_primary_and_fill,,,2.6690632593118564e-96,,,2.476891575312143e-06,,2571.784725619831,2726.9616171356174,2425.4381262171387,0.5934959349593496,562.853791788386,effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m,0.9144,-300.0,70.782798602778,,,
membrane,bassdrum_32in,23,,mixed_primary_and_fill,,,8.021832847152262e-111,,,5.583196451968357e-07,,2889.9773222733784,3062.7379830990285,2726.9616171356174,0.5934959349593496,704.343304171406,effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m,0.9144,-300.0,64.3125577363003,,,
membrane,bassdrum_32in,24,,mixed_primary_and_fill,,,2.218132969262427e-127,,,1.0066926114327738e-07,,3244.3156440657726,3436.658328728339,3062.7379830990285,0.5934959349593496,880.5256835529698,effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m,0.9144,-300.0,56.872697454409355,,,
membrane,bassdrum_32in,25,,mixed_primary_and_fill,,,2.954151366494273e-146,,,1.4078770177351025e-08,,3638.905914797386,3853.0557856320793,3436.658328728339,0.5934959349593496,1099.812689761316,effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m,0.9144,-300.0,48.3293758384133,,,
membrane,bassdrum_32in,26,,mixed_primary_and_fill,,,9.073538869510515e-168,,,1.4745391572156542e-09,,4078.320809686421,4316.755726388418,3853.0557856320793,0.5934959349593496,1372.645076739643,effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m,0.9144,-300.0,38.53029174274139,,,
membrane,bassdrum_32in,27,,mixed_primary_and_fill,,,2.7802337801472307e-192,,,1.1113254620940966e-10,,4567.652446074554,4833.131682803398,4316.755726388418,0.5934959349593496,1711.9808178647286,effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m,0.9144,-300.0,27.302141290836886,,,
membrane,bassdrum_32in,28,,mixed_primary_and_fill,,,3.275103073757812e-220,,,5.759695280338475e-12,,5112.571393434344,5408.167616447384,4833.131682803398,0.5934959349593496,2133.900675908439,effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m,0.9144,-300.0,14.447723717557675,,,
membrane,bassdrum_32in,29,,mixed_primary_and_fill,,,5.011722798850663e-252,,,1.9493595958232387e-13,,5719.392386557584,6048.527263084527,5408.167616447384,0.5934959349593496,2658.3593061431757,effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m,0.9144,-300.0,-0.25735175456097303,,,
membrane,bassdrum_32in,30,,mixed_primary_and_fill,,,2.8985382144174875e-288,,,4.0624295048494105e-15,,6395.147503469621,6761.631354584867,6048.527263084527,0.5934959349593496,3310.1168507985158,effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m,0.9144,-300.0,-17.068412979404105,,,
membrane,bassdrum_32in,31,,mixed_primary_and_fill,,,0.0,,,4.875602501559476e-17,,7147.667656109318,7555.743613196125,6761.631354584867,0.5934959349593496,4119.894378390771,effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m,0.9144,-300.0,-36.275988445001474,,,
