family,instrument,band_index,energy_w_bloom,energy_w_bloom_p05,energy_w_bloom_p25,energy_w_bloom_p50,energy_w_bloom_p75,energy_w_bloom_p95,energy_w_buildup,energy_w_buildup_p05,energy_w_buildup_p25,energy_w_buildup_p50,energy_w_buildup_p75,energy_w_buildup_p95,energy_w_decay,energy_w_decay_p05,energy_w_decay_p25,energy_w_decay_p50,energy_w_decay_p75,energy_w_decay_p95,energy_w_residue,energy_w_residue_p05,energy_w_residue_p25,energy_w_residue_p50,energy_w_residue_p75,energy_w_residue_p95,energy_w_shimmer,energy_w_shimmer_p05,energy_w_shimmer_p25,energy_w_shimmer_p50,energy_w_shimmer_p75,energy_w_shimmer_p95,energy_w_strike,energy_w_strike_p05,energy_w_strike_p25,energy_w_strike_p50,energy_w_strike_p75,energy_w_strike_p95,f_centre_hz,f_hi_hz,f_lo_hz,mc_n_draws,mc_seed,modes_per_band,modes_per_band_p05,modes_per_band_p25,modes_per_band_p50,modes_per_band_p75,modes_per_band_p95
plate,cymbal_46cm_medium,19,,,,,,,0.005565229808814322,0.002339096000085424,0.004127369975059514,0.005565229808814322,0.007606256211840722,0.012025524892778035,,,,,,,0.0047732038052716065,0.0005818838627785883,0.0022534150386242396,0.0047732038052716065,0.008688443512096404,0.01738125942262544,0.018649599408786577,0.006415807846592188,0.012090046131998048,0.018649599408786577,0.027473211934249696,0.048442894384199534,0.005617584392267637,0.0025103848485361064,0.004389880565936178,0.005617584392267637,0.00758571699624039,0.01144338035099275,1799.050003290016,1911.5295361791561,1693.1890682721116,2000,20260803,4.0,2.0,4.0,4.0,6.0,8.0
plate,cymbal_46cm_medium,20,,,,,,,0.006529856568363801,0.0025411991540526834,0.004703975689679029,0.006529856568363801,0.00983916297167597,0.0193772450559347,,,,,,,0.00292955954021076,0.00024079176706727487,0.0012630509308699798,0.00292955954021076,0.006635927506983605,0.016548469809138044,0.019770583727357783,0.006694060934153901,0.012828230270600026,0.019770583727357783,0.031320352425678,0.0532707601285508,0.0056080212556616936,0.002367184403763423,0.004256908693992466,0.0056080212556616936,0.008543381737568682,0.017944548070307622,2029.4634099536993,2154.6733411054515,1911.5295361791561,2000,20260803,4.0,2.0,3.0,4.0,6.0,15.78076564071662
plate,cymbal_46cm_medium,21,,,,,,,0.008230466130280396,0.0030045850945352396,0.0053366407834792885,0.008230466130280396,0.018913714606881973,0.027376499960755217,,,,,,,0.0019751192187935536,0.00010957458240005392,0.0007016852468424673,0.0019751192187935536,0.0051964445807513,0.01524193448781331,0.021639175964149236,0.0069670936567011775,0.013556115070637182,0.021639175964149236,0.04542063852242711,0.06270357180028331,0.00597075518086119,0.002347658152523759,0.004010122390009721,0.00597075518086119,0.011737020541084001,0.0204363329787217,2286.0504961747515,2425.4381262171387,2154.6733411054515,2000,20260803,4.0,2.0,3.0,4.0,8.0,19.018154455332922
plate,cymbal_46cm_medium,22,,,,,,,0.010691528977135,0.00360393352086589,0.006473647155890868,0.010691528977135,0.03214809330391822,0.036709292792764386,,,,,,,0.0013814318926395803,3.2930505832005776e-05,0.0003800234017168771,0.0013814318926395803,0.003909126128431967,0.013441450829805478,0.02452651644057714,0.007749770293677045,0.014716772197203763,0.02452651644057714,0.060526348115483616,0.07392538559001088,0.006632258934835448,0.002402388819069553,0.004044892867446925,0.006632258934835448,0.022373681829446882,0.023181545946162094,2571.784725619831,2726.9616171356174,2425.4381262171387,2000,20260803,5.0,2.0,3.0,5.0,18.1619002132741,21.897476163165397
plate,cymbal_46cm_medium,23,,,,,,,0.01755082181321547,0.004135454228728008,0.00740210976996493,0.01755082181321547,0.0426126258739621,0.04794048675549405,,,,,,,0.000893320816259662,1.434637053185126e-05,0.00020598237278182405,0.000893320816259662,0.003039467391700761,0.012380514670819841,0.03769914913415637,0.007752914353177501,0.01448825279374634,0.03769914913415637,0.07216158356890312,0.08411521317253312,0.008899381145323931,0.0023833676614888246,0.0040501730283264824,0.008899381145323931,0.0253409996830581,0.026329109297424706,2889.9773222733784,3062.7379830990285,2726.9616171356174,2000,20260803,6.0,2.0,3.0,6.0,21.187635750066793,24.66958208559958
plate,cymbal_46cm_medium,24,,,,,,,0.050214483451570036,0.004762031190664659,0.008849542398779785,0.050214483451570036,0.05443395977911469,0.06080119635117585,,,,,,,0.0005654257543054387,4.073222259640153e-06,9.96641169944116e-05,0.0005654257543054387,0.0024021958103649546,0.010940508357197712,0.06665881007790911,0.007691437434482333,0.014803640244066706,0.06665881007790911,0.08038081380031073,0.09614402374720916,0.027659308749178144,0.0024415978333650456,0.004318266041722217,0.027659308749178144,0.02879813638564188,0.03015706184621988,3244.3156440657726,3436.658328728339,3062.7379830990285,2000,20260803,21.25685261352127,2.0,3.0,21.25685261352127,24.547040519492903,28.0820358398406
plate,cymbal_46cm_medium,25,,,,,,,0.06133818066028908,0.00525802857665352,0.019069329365232045,0.06133818066028908,0.06638732807508556,0.07385366402276619,,,,,,,0.00039307803003768376,1.2042094504351117e-06,5.440053491308367e-05,0.00039307803003768376,0.0018803840604043076,0.009931478411091472,0.07273841096377459,0.0072446203093620215,0.02136000508630108,0.07273841096377459,0.08580864238322297,0.10660561634989792,0.03137753093020433,0.0025043065273998794,0.007390654568865421,0.03137753093020433,0.03287101525043397,0.0345248867736977,3638.905914797386,3853.0557856320793,3436.658328728339,2000,20260803,25.010922619553078,2.0,4.0,25.010922619553078,27.939735578143118,31.63386575676573
plate,cymbal_46cm_medium,26,,,,,,,0.07078883509304784,0.005899818576680248,0.06619435232547591,0.07078883509304784,0.077165106199295,0.08742545958473594,,,,,,,0.00024236166656379626,3.35728599335012e-07,2.5823188901702657e-05,0.00024236166656379626,0.001453205709424147,0.009540263307763905,0.07312081730073518,0.007535576103736855,0.0490829002521119,0.07312081730073518,0.08796030491448947,0.11208651432908359,0.03560332562084922,0.0026716966001720855,0.03423054298151974,0.03560332562084922,0.037717663693049054,0.03971506323502905,4078.320809686421,4316.755726388418,3853.0557856320793,2000,20260803,28.836691491440476,2.0,25.86440102731127,28.836691491440476,31.638274561890597,35.51640455560611
plate,cymbal_46cm_medium,27,,,,,,,0.07746457277971079,0.06835346131744237,0.07219739693475745,0.07746457277971079,0.08549412038333568,0.09908588148728882,,,,,,,0.00015456914288297655,8.022216308008085e-08,1.1638778693622017e-05,0.00015456914288297655,0.0010499848888993668,0.008502239218378067,0.06888450016203593,0.019202321772177365,0.04956897438011085,0.06888450016203593,0.08551244311521759,0.11348928423863852,0.040585084403957,0.037404843970709256,0.03870778817645179,0.040585084403957,0.043106743186476455,0.045913275846896424,4567.652446074554,4833.131682803398,4316.755726388418,2000,20260803,32.919965073489635,26.903933936502455,30.187465359743648,32.919965073489635,35.728040710493275,39.986093750502306
plate,cymbal_46cm_medium,28,,,,,,,0.07771783545286604,0.06943129636253369,0.07275417425545985,0.07771783545286604,0.08605929694085807,0.09899550489003679,,,,,,,6.32013623682749e-05,8.12615278996384e-09,3.1189229292576195e-06,6.32013623682749e-05,0.0005743349714729601,0.006319040055165741,0.055838710934913355,0.010848900170336469,0.03530389333125689,0.055838710934913355,0.07187961847321551,0.09791505847820821,0.04508776609449455,0.04155669455531708,0.04300855825364824,0.04508776609449455,0.047900383191084285,0.050986105581747064,5112.571393434344,5408.167616447384,4833.131682803398,2000,20260803,36.665835267147436,29.999799596306456,33.620450424050745,36.665835267147436,39.786723204281344,44.52848833673742
plate,cymbal_46cm_medium,29,,,,,,,0.07500467070380991,0.06762058912390578,0.07018387235513253,0.07500467070380991,0.08312935151457966,0.09455573243437401,,,,,,,2.3107157255763106e-05,6.678591372816364e-10,7.327814213683596e-07,2.3107157255763106e-05,0.000301325488941572,0.004638949800777919,0.04174510215133226,0.005386130829980908,0.023283351592803474,0.04174510215133226,0.05910550531259614,0.08213839390173694,0.05004145159497031,0.04615414704864672,0.04776494371943493,0.05004145159497031,0.05312616931312905,0.05660067621108349,5719.392386557584,6048.527263084527,5408.167616447384,2000,20260803,40.83105062067763,33.40775757601529,37.43971201399002,40.83105062067763,44.306469424425806,49.586896032575474
plate,cymbal_46cm_medium,30,,,,,,,0.07021998080390088,0.06349822755166741,0.06564092046111811,0.07021998080390088,0.0779106076507375,0.08801170110119805,,,,,,,7.942817564201732e-06,3.572792383010063e-11,1.4376899793771196e-07,7.942817564201732e-06,0.00014412225609904258,0.00331862867173672,0.029686835169640092,0.00230515952512695,0.014099237222101053,0.029686835169640092,0.04571766512823419,0.06680507972290835,0.05553352240289077,0.051268880115404085,0.0529962911236953,0.05553352240289077,0.05893774668336287,0.06280746750032196,6395.147503469621,6761.631354584867,6048.527263084527,2000,20260803,45.46943176505569,37.20285739492783,41.692839269272824,45.46943176505569,49.33965591432096,55.21993559608
plate,cymbal_46cm_medium,31,,,,,,,0.06445897407021642,0.058034961866171395,0.06066394605646604,0.06445897407021642,0.07123336177191632,0.08093084931234537,,,,,,,2.4406334015874617e-06,1.605121474684606e-12,2.5159659170596468e-08,2.4406334015874617e-06,6.51657884959834e-05,0.0023028074413929756,0.019900667631179602,0.0008684534369876035,0.008077053214379662,0.019900667631179602,0.03441966472146405,0.05419573459396577,0.06157992991118928,0.056923919863766666,0.05876909764089431,0.06157992991118928,0.06536167572640414,0.06967095702212066,7147.667656109318,7555.743613196125,6761.631354584867,2000,20260803,50.63473003043568,41.42907811750309,46.42911905101947,50.63473003043568,54.944609159075355,61.49288483860893
plate,cymbal_46cm_medium,32,,,,,,,0.059490234738629515,0.05226594991652917,0.056167146473642,0.059490234738629515,0.06579843089148667,0.07472608546040185,,,,,,,6.40834010471322e-07,4.080927248995905e-14,3.4590041034463713e-09,6.40834010471322e-07,2.740547637671369e-05,0.001516259531893113,0.012897185146565005,0.00029756451592376405,0.0043694415580368875,0.012897185146565005,0.02512025057194371,0.043474936201101204,0.06830574948571619,0.06318187040791577,0.06519768779346649,0.06830574948571619,0.07249286916801176,0.07727750526381774,7985.673338139188,8440.066514709539,7555.743613196125,2000,20260803,56.3868028635775,46.13539480169514,51.7034371761393,56.3868028635775,61.18628149506971,68.47843708899264
plate,cymbal_46cm_medium,33,,,,,,,0.05590500528392864,0.04763209608859967,0.05275818226758711,0.05590500528392864,0.06201773498760816,0.0704140789254784,,,,,,,1.45957121114932e-07,5.902521199823705e-16,3.9429146462750987e-10,1.45957121114932e-07,1.0686980545215121e-05,0.0009498447894358747,0.008247803824846713,9.741966182204348e-05,0.0023098883549432354,0.008247803824846713,0.018429897746224645,0.03591298795456212,0.07568232308139958,0.07005338267108466,0.07231271805903342,0.07568232308139958,0.08034320664210085,0.08571581187149913,8918.87568152042,9424.847930259928,8440.066514709539,2000,20260803,62.7923074787771,51.37634604060999,57.57691445511745,62.7923074787771,68.13700380241181,76.2575435915628
plate,cymbal_46cm_medium,34,,,,,,,0.05431193386763504,0.044224418861763794,0.05046070445685893,0.05431193386763504,0.05994017531474949,0.06846630665225617,,,,,,,2.989205638133387e-08,6.1374661206222246e-18,3.028750853915781e-11,2.989205638133387e-08,3.838470116610903e-06,0.0005715131713562815,0.0052025073711042345,2.747671342103658e-05,0.0011813395743498019,0.0052025073711042345,0.013744107869853337,0.0307710663864559,0.08392019536203103,0.07753025289653377,0.08018721993411827,0.08392019536203103,0.0890989146913519,0.09500667252020153,9958.08899294587,10521.49988256573,9424.847930259928,2000,20260803,69.92547330709002,57.212665976524484,64.11761498327934,69.92547330709002,75.87732370276369,84.92035160004805
plate,cymbal_46cm_medium,35,,,,,,,0.05420318701699243,0.04131564794582899,0.04951990741422135,0.05420318701699243,0.05980838440337613,0.0689021230485204,,,,,,,5.2006855994020034e-09,2.8365631515342364e-20,1.9274023715047857e-12,5.2006855994020034e-09,1.2583997120129517e-06,0.0003335254327012751,0.0033009840792750733,6.8184641076834365e-06,0.0005686059196917507,0.0033009840792750733,0.010287041143390633,0.026572367100515193,0.0930099993582694,0.0858054731840276,0.08885076796789297,0.0930099993582694,0.09866459510599399,0.10522268843947882,11115.35607425443,11742.730792801776,10521.49988256573,2000,20260803,77.86896219530142,63.71198811130068,71.40133489349773,77.86896219530142,84.49693897591493,94.56724903834669
plate,cymbal_46cm_medium,36,,,,,,,0.05556393134400203,0.03937366625291026,0.049804920475669645,0.05556393134400203,0.061363050428043193,0.07157949214523038,,,,,,,7.543219076417612e-10,8.464443317717534e-23,9.032063365861568e-14,7.543219076417612e-10,3.713873628907287e-07,0.00019362698606067508,0.0020147265127574416,1.4846575189300415e-06,0.00025028285928846916,0.0020147265127574416,0.0076382096274942735,0.02353019305699702,0.10291114759258524,0.0948044273248096,0.09833208336087376,0.10291114759258524,0.10920294955868287,0.11654178998087569,12404.08777909383,13102.692750631822,11742.730792801776,2000,20260803,86.71482632293284,70.94962906920007,79.51248071068827,86.71482632293284,94.0957370118647,105.31002783407556
plate,cymbal_46cm_medium,37,,,,,,,0.057710552299636064,0.037333980121370736,0.050475526983964396,0.057710552299636064,0.064250214262782,0.07571751087500934,,,,,,,9.034288672765175e-11,8.772649861969196e-26,3.4817846044936794e-15,9.034288672765175e-11,1.0145851955881181e-07,0.00010547484576351432,0.001211480482809231,2.6865935326086704e-07,0.00010628549283874921,0.001211480482809231,0.005633154083841018,0.020674343004707055,0.11374335085826748,0.10453469762589888,0.10889884954219681,0.11374335085826748,0.1208393299535711,0.1291130848411455,13839.218423072582,14617.145514022386,13102.692750631822,2000,20260803,96.56557493802345,79.0094613946646,88.5450474868278,96.56557493802345,104.7849523440117,117.27317940608447
plate,gong_50cm_bronze,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.070005997851133,48.26726363532532,19.999999999999982,400,20260803,0.0,0.0,0.0,0.0,0.0,0.0
plate,gong_50cm_bronze,1,,,,,,,0.0015730999191963023,0.0010113965303841404,0.0013644254535181218,0.0015730999191963023,0.0018441166902088922,0.0022658278831913918,,,,,,,0.11371454247454468,0.05553936576616897,0.0961074039062436,0.11371454247454468,0.13880585758954667,0.19547398797657814,0.016424358804065065,0.004278071779605209,0.0110091999977987,0.016424358804065065,0.02288085400652451,0.035165747653352314,0.0018684670909303396,0.0013633150441660277,0.0017072532851874899,0.0018684670909303396,0.0020491417964742602,0.002313503077507015,62.04115804080137,79.74567027716589,48.26726363532532,400,20260803,1.0,1.0,1.0,1.0,1.0,1.0
plate,gong_50cm_bronze,2,,,,,,,0.0,0.0,0.0,0.0,0.0013239347708127174,0.0017161606015706874,,,,,,,0.0,0.0,0.0,0.0,0.09017122111606615,0.1299453917464054,0.0,0.0,0.0,0.0,0.012873673333419614,0.024228283261729336,0.0,0.0,0.0,0.0,0.0016515930247219092,0.001838858662388199,95.6807360113951,114.80000371009025,79.74567027716589,400,20260803,0.0,0.0,0.0,0.0,1.0,1.0
plate,gong_50cm_bronze,3,,,,,,,0.0015118929467747926,0.0,0.0,0.0015118929467747926,0.0018303513656595135,0.0022593202144227547,,,,,,,0.08174832994072177,0.0,0.0,0.08174832994072177,0.10302773105111356,0.1405128814197823,0.011895225559760197,0.0,0.0,0.011895225559760197,0.01948054622098397,0.03159936183443603,0.0018595513944312612,0.0,0.0,0.0018595513944312612,0.002050946371390525,0.002321766033505718,132.8925478326256,153.83648692246896,114.80000371009025,400,20260803,1.0,0.0,0.0,1.0,1.0,1.0
plate,gong_50cm_bronze,4,,,,,,,0.0013869954608115068,0.0,0.0,0.0013869954608115068,0.0015981254580150562,0.0020277350713897194,,,,,,,0.07049279175506654,0.0,0.0,0.07049279175506654,0.0825219872205271,0.10983274244969421,0.010649415314363343,0.0,0.0,0.010649415314363343,0.01723526648672716,0.027053631764619994,0.0017299404415323989,0.0,0.0,0.0017299404415323989,0.0019108321348171257,0.002063232153347628,174.22138513818598,197.30748957342993,153.83648692246896,400,20260803,1.0,0.0,0.0,1.0,1.0,1.0
plate,gong_50cm_bronze,5,,,,,,,0.0017137274824744228,0.0,0.0,0.0017137274824744228,0.0023812707154694827,0.002937442370769127,,,,,,,0.07044073027032077,0.0,0.0,0.07044073027032077,0.10466154029143616,0.13519436336192245,0.008622004708654665,0.0,0.0,0.008622004708654665,0.02096411341009517,0.035092912749303325,0.0020755961040009943,0.0,0.0,0.0020755961040009943,0.002935650140537219,0.00346027651759015,220.18573768342424,245.71677022503872,197.30748957342993,400,20260803,1.0,0.0,0.0,1.0,2.0,2.0
plate,gong_50cm_bronze,6,,,,,,,0.0028946021328643363,0.0,0.0,0.0028946021328643363,0.0034269600625538308,0.004203696545677921,,,,,,,0.11156718832388379,0.0,0.0,0.11156718832388379,0.13115224293187203,0.1584455632085427,0.023802179237801133,0.0,0.0,0.023802179237801133,0.034526186168405186,0.05534051390709976,0.0036137027821178495,0.0,0.0,0.0036137027821178495,0.004007185456200765,0.004354924796705698,271.33552007714667,299.62531408868983,245.71677022503872,400,20260803,2.0,0.0,0.0,2.0,2.0,2.0
plate,gong_50cm_bronze,7,,,,,,,0.0026457222088369942,0.0,0.0,0.0026457222088369942,0.003160527386729124,0.004243512652605057,,,,,,,0.08779775255459768,0.0,0.0,0.08779775255459768,0.10391810325044834,0.13092775398617876,0.01751911241988601,0.0,0.0,0.01751911241988601,0.028792640739539972,0.0467802327561988,0.0034161854942451435,0.0,0.0,0.0034161854942451435,0.0037594080977605216,0.004640604554658878,328.2721301869142,359.65783393574134,299.62531408868983,400,20260803,2.0,0.0,0.0,2.0,2.0,2.0
plate,gong_50cm_bronze,8,,,,,,,0.0027490050596767975,0.0,0.0,0.0027490050596767975,0.0034765780334997604,0.004252700750806203,,,,,,,0.07649292484829778,0.0,0.0,0.07649292484829778,0.09477697822681974,0.10955278280876861,0.01905090811879462,0.0,0.0,0.01905090811879462,0.031009945291486374,0.048484300618021406,0.003441236308821666,0.0,0.0,0.003441236308821666,0.004083272567140264,0.004538927535534714,391.6601411572962,426.51000950742576,359.65783393574134,400,20260803,2.0,0.0,0.0,2.0,2.0,2.0
plate,gong_50cm_bronze,9,,,,,,,0.003354063720977108,0.0,0.0027399275581084415,0.003354063720977108,0.003799921727395696,0.004594278186071404,,,,,,,0.07579177864324092,0.0,0.06106344139676312,0.07579177864324092,0.08531983190634682,0.09801390266002205,0.024109677157516485,0.0,0.010923726969956473,0.024109677157516485,0.034903898369351365,0.04807291999194395,0.004022073846167891,0.0,0.003615345984519538,0.004022073846167891,0.0044815760626215236,0.0051697882823410375,462.2369334140603,500.9565493170786,426.51000950742576,400,20260803,2.0,0.0,2.0,2.0,3.0,3.0
plate,gong_50cm_bronze,10,,,,,,,0.004051177141482786,0.0,0.0032131414346275537,0.004051177141482786,0.004716455794540178,0.005742684087619987,,,,,,,0.07480838516343612,0.0,0.05999091403993373,0.07480838516343612,0.08805355180048234,0.10051180989600597,0.027466167086595557,0.0,0.012318973281556287,0.027466167086595557,0.03914636064587799,0.05839480257041328,0.005117766171796866,0.0,0.004253874228940342,0.005117766171796866,0.005710581652085391,0.006125760828246758,540.822128965883,583.8601682679283,500.9565493170786,400,20260803,3.0,0.0,2.0,3.0,3.0,3.0
plate,gong_50cm_bronze,11,,,,,,,0.004250053801907896,0.0,0.0035229074130463988,0.004250053801907896,0.005119404506122767,0.006477779938197771,,,,,,,0.0639446282625537,0.0,0.05210485965841708,0.0639446282625537,0.0742537347987011,0.08684823769227779,0.028910139636992092,0.0,0.0156309969753849,0.028910139636992092,0.03927438368129396,0.05901111301513753,0.005327751046002849,0.0,0.0045669742834450605,0.005327751046002849,0.005921401557241992,0.006777972305080446,628.3275372521083,676.1815851225036,583.8601682679283,400,20260803,3.0,0.0,3.0,3.0,3.0,3.0
plate,gong_50cm_bronze,12,,,,,,,0.004608968481401659,0.0,0.004067948221529635,0.004608968481401659,0.005317430275095257,0.006599135558858247,,,,,,,0.05497908126152576,0.0,0.04797119256722477,0.05497908126152576,0.061390446021484094,0.07025644631763939,0.030325992345252496,0.0,0.01956611915806855,0.030325992345252496,0.04060134174995733,0.055572069054994754,0.005728066253463582,0.0,0.005248545596073798,0.005728066253463582,0.006243030085937932,0.006938854921460087,725.7679631618286,778.9906556781491,676.1815851225036,400,20260803,3.0,0.0,3.0,3.0,3.0,4.0
plate,gong_50cm_bronze,13,,,,,,,0.005296833544246392,0.0,0.004697317388077998,0.005296833544246392,0.005861155253605949,0.007447792100141207,,,,,,,0.04869865212945279,0.0,0.03843517984055758,0.04869865212945279,0.05445795794543111,0.06360820985847553,0.03261954093653616,0.0,0.021559156535830154,0.03261954093653616,0.04174490448932877,0.05889481413401042,0.00641931813971794,0.0,0.006002534881634292,0.00641931813971794,0.00702782563660596,0.007663321465037354,834.2731048009164,893.4787706641346,778.9906556781491,400,20260803,4.0,0.0,3.0,4.0,4.0,4.0
plate,gong_50cm_bronze,14,,,,,,,0.005943536007842112,0.004217800589666168,0.005250645893563801,0.005943536007842112,0.006843066738603392,0.00862410675950101,,,,,,,0.04108059824973058,0.01733460863335564,0.032474731679687334,0.04108059824973058,0.048616111540812815,0.05673039022270245,0.03485312717471997,0.011987360667077384,0.023838523872823997,0.03485312717471997,0.044425994295345606,0.05977102755579225,0.007310937752476373,0.005760928112466937,0.006804803023565812,0.007310937752476373,0.008007494934573025,0.008839827678963876,955.1007271246142,1020.9726620319176,893.4787706641346,400,20260803,4.0,3.0,4.0,4.0,4.0,4.0
plate,gong_50cm_bronze,15,,,,,,,0.006300456711433454,0.00474092958585018,0.005663077155267599,0.006300456711433454,0.007344545745936393,0.009746483362174294,,,,,,,0.03193256557318112,0.013421910828148031,0.024315122507906198,0.03193256557318112,0.03941782942070522,0.05075479416297584,0.03395367859728862,0.01599538242696768,0.025454836416697456,0.03395367859728862,0.04340046042345905,0.05484643753204025,0.007776517641624958,0.006393907691566466,0.007192510272123294,0.007776517641624958,0.008348327874901659,0.009950445976334396,1089.651288384257,1162.94977763112,1020.9726620319176,400,20260803,4.0,4.0,4.0,4.0,4.0,5.0
plate,gong_50cm_bronze,16,,,,,,,0.007255596210587235,0.004735196160529781,0.006413251363067909,0.007255596210587235,0.008331110193592395,0.013387734005334108,,,,,,,0.026050660285224934,0.009387057049692692,0.017374209509365586,0.026050660285224934,0.034315916742609594,0.0540860923438719,0.03562798377347501,0.01647441130802503,0.02682287077976708,0.03562798377347501,0.04472996512735813,0.06889354528953877,0.00868474118755667,0.006084081872872687,0.007991259555276731,0.00868474118755667,0.009329622786296305,0.01605248657778016,1239.484201797112,1321.055402438827,1162.94977763112,400,20260803,4.0,4.0,4.0,4.0,5.0,9.0
plate,gong_50cm_bronze,17,,,,,,,0.00805626160472465,0.005069653986258309,0.00597892102860885,0.00805626160472465,0.01015227403722119,0.01560851508438148,,,,,,,0.018009241290706884,0.00503690375645284,0.011679352452213692,0.018009241290706884,0.025993224226826667,0.04385814516830856,0.03481813552008886,0.015653088349263468,0.024995815220458566,0.03481813552008886,0.04728833914644036,0.06642525072195543,0.009315403749190695,0.0063775325264902975,0.007182148045637285,0.009315403749190695,0.010853568579207122,0.01768881813415443,1406.3359280729921,1497.1217247495472,1321.055402438827,400,20260803,5.0,4.0,4.0,5.0,5.0,9.0
plate,gong_50cm_bronze,18,,,,,,,0.00812306094886795,0.005347659549277934,0.006862382070916426,0.00812306094886795,0.012239829271940311,0.016666168015685347,,,,,,,0.012603362134750834,0.002790430896823823,0.00701153289205499,0.012603362134750834,0.019240751061926034,0.03704187340956058,0.03332907823431616,0.01633416913892889,0.02597520698493151,0.03332907823431616,0.04239519269051412,0.07158701241722074,0.008436199084447513,0.006004199679782014,0.007616391284634344,0.008436199084447513,0.012468453635398358,0.01638314185062962,1592.1401126215692,1693.1890682721116,1497.1217247495472,400,20260803,4.0,4.0,4.0,4.0,8.0,9.0
plate,gong_50cm_bronze,19,,,,,,,0.01025661493501768,0.0060794375921589035,0.008351027355997713,0.01025661493501768,0.013656431290217888,0.020175494441416714,,,,,,,0.008494550438502165,0.0013112495779522464,0.004660679115362315,0.008494550438502165,0.014753138855114381,0.02579452862087389,0.03595864627276324,0.016642319424808504,0.027479131367223172,0.03595864627276324,0.04629253873744129,0.07389091233482935,0.009734143888061923,0.006289359880114231,0.008178097077180868,0.009734143888061923,0.013305817992329627,0.01840438664066982,1799.050003290016,1911.5295361791561,1693.1890682721116,400,20260803,5.0,4.0,4.0,5.0,8.0,9.0
plate,gong_50cm_bronze,20,,,,,,,0.01140956607856719,0.005443164767410461,0.008601081607939449,0.01140956607856719,0.016336814351343196,0.023482571140499165,,,,,,,0.004936232088566247,0.000601915916012045,0.0023058619721160476,0.004936232088566247,0.009189772595149649,0.021625334145075534,0.0335775620021298,0.01659320581382278,0.02576224307891508,0.0335775620021298,0.04822854464436299,0.07178634063227993,0.008889885593021484,0.0046543866533053655,0.00742811252158582,0.008889885593021484,0.014040277107673126,0.018831117882280868,2029.4634099536993,2154.6733411054515,1911.5295361791561,400,20260803,5.0,3.0,4.0,5.0,8.0,9.0
plate,gong_50cm_bronze,21,,,,,,,0.013016763730736514,0.006417613351435776,0.010662263902548897,0.013016763730736514,0.018110055825226328,0.025702059795064326,,,,,,,0.0028159496094685007,0.00022304028573634236,0.001170158763698831,0.0028159496094685007,0.005718741265320658,0.013806835348427303,0.033794089965184,0.015497734974646613,0.026412212420740853,0.033794089965184,0.0477211154457735,0.06861696234305016,0.009291138068282585,0.004926219261906119,0.007694328544434893,0.009291138068282585,0.012900673308434083,0.01723241753599426,2286.0504961747515,2425.4381262171387,2154.6733411054515,400,20260803,6.0,3.0,4.0,6.0,7.0,8.0
plate,gong_50cm_bronze,22,,,,,,,0.01485719302256194,0.007773113267229077,0.009532695614890837,0.01485719302256194,0.019063747995929227,0.02944244981626269,,,,,,,0.0014526391748632688,6.350586283414136e-05,0.000485973973954946,0.0014526391748632688,0.0030598826343002984,0.008988546936081646,0.030768208009550345,0.014388634572746209,0.021605478793537213,0.030768208009550345,0.042894595864722676,0.06041590266582486,0.00889609642953541,0.005095469980861349,0.005921676853844508,0.00889609642953541,0.011453368470599516,0.01767119273871558,2571.784725619831,2726.9616171356174,2425.4381262171387,400,20260803,5.0,3.0,3.0,5.0,6.0,8.0
plate,gong_50cm_bronze,23,,,,,,,0.012911438779742204,0.005807693938062697,0.010766413768824668,0.012911438779742204,0.0197925165517857,0.026262531294193446,,,,,,,0.0006250244509855936,1.9984079253924255e-05,0.00019358990403067045,0.0006250244509855936,0.0016100639568162553,0.005929566448714478,0.024684437909065604,0.010621147958768626,0.019290543345990018,0.024684437909065604,0.0356487252108043,0.04908783296545772,0.006911663344344747,0.0033171756148894465,0.005950202223900132,0.006911663344344747,0.009800885172402272,0.013242614762193603,2889.9773222733784,3062.7379830990285,2726.9616171356174,400,20260803,4.0,2.0,3.0,4.0,5.0,6.0
plate,gong_50cm_bronze,24,,,,,,,0.014388988583109073,0.0058445760470361464,0.00946563630653117,0.014388988583109073,0.017568237272184477,0.03424038159092436,,,,,,,0.0002487742071150153,4.5122695356050866e-06,6.653316179828048e-05,0.0002487742071150153,0.0007492428791227121,0.0041902985713045855,0.022586056967010812,0.008984124431735846,0.013443416661485246,0.022586056967010812,0.027622506029817695,0.05476512520423721,0.007198658631980152,0.0030352419830116397,0.004566288235491033,0.007198658631980152,0.008004986563808578,0.015595599233854257,3244.3156440657726,3436.658328728339,3062.7379830990285,400,20260803,4.0,2.0,3.0,4.0,4.0,6.0
